fecha,inflacion_12m_pct,tna_inflacion_equivalente_pct,tna_ref_piso_pct,tna_ref_techo_pct,cftea_ref_piso_pct,cftea_ref_techo_pct,banco_tna_pct,banco_cftea_estandarizado_pct,banco_brecha_vs_techo_pp,banco_ratio_vs_techo,fintech_tna_pct,fintech_cftea_estandarizado_pct,fintech_brecha_vs_techo_pp,fintech_ratio_vs_techo,volumen_banco_nominal,factor_ipc_jul26,banco_exceso_carga_real_jul26,banco_saldo_real_jul26,stock_fintech_real_jul26,fintech_tasa_observada,fintech_exceso_proxy_real_jul26,fintech_saldo_proxy_real_jul26,ventana
2021-11,51.182345308136924,42.051687577920035,52.051687577920035,63.051687577920035,84.75373048755783,109.52112856173332,51.804762,84.22993280380066,-25.291195757932655,0.769074733888659,127.91929,328.8045382639843,219.28340970225096,3.00220188179168,58062667000.0,21.52968,0.0,-14176613555.860756,1295119961455.6375,True,84711421138.1755,84711421138.1755,espejo
2021-12,50.94163374280316,41.88676829505367,51.88676829505367,62.88676829505367,84.4037397477869,109.12835503056577,52.921,86.60866544095089,-22.519689589614885,0.7936403459640957,127.833174,328.4089379717394,219.28058294117363,3.0093822808907484,48080523000.0,20.733519,0.0,-10017448352.334625,1372248623499.44,True,89865304295.09752,89865304295.09752,espejo
2022-01,50.69016306944969,41.71421990903568,51.71421990903568,62.71421990903568,84.03820923794648,108.71813454172465,54.954286,91.01413693149156,-17.70399761023309,0.8371569040909315,127.273227,325.8447985803618,217.12666403863713,2.997152222615691,45268321000.0,19.959935,0.0,-7069938828.867833,1400145523227.8518,True,91145271468.80258,91145271468.80258,espejo
2022-02,52.319257914357344,42.82738459640605,52.82738459640605,63.82738459640605,86.4080922891161,111.37762316134476,55.854737,92.99541194313623,-18.382211218208525,0.8349559750293869,124.208287,312.05718205056917,200.6795588892244,2.8017942311312782,50259631000.0,19.064957,0.0,-7703034058.992481,1428042422956.2634,True,86945044253.45328,86945044253.45328,espejo
2022-03,55.106632367131226,44.70693739493585,54.70693739493585,65.70693739493585,90.47316612204894,115.93870939165782,55.979048,93.27041010772528,-22.66829928393254,0.8044803206549788,121.373472,299.6702895075165,183.73158011585866,2.5847302516986512,66742627000.0,17.862992,0.0,-11694462043.02616,1455939322684.6753,True,81722489161.50932,81722489161.50932,espejo
2022-04,58.038009785530505,46.65048034235575,56.65048034235575,67.65048034235575,94.76195802618264,120.74980552794155,57.907368,97.58245919744991,-23.16734633049164,0.8081376095870341,123.39069,308.4490168364744,187.69921130853288,2.5544473176406,59656946000.0,16.84436,0.0,-9872277762.33789,1483836222413.087,True,83398586652.70325,83398586652.70325,espejo
2022-05,60.67993085367904,48.37400210360671,58.37400210360671,69.37400210360671,98.63909836406339,125.09824922149626,58.933,99.91170289144225,-25.186546330054014,0.7986658767265459,123.758963,310.0706549737528,184.97240575225658,2.478617062216022,60792637000.0,16.034577,0.0,-10262538448.585001,1511733122141.4985,True,82900676289.56001,82900676289.56001,espejo
2022-06,63.98258250186715,50.49239880051033,60.49239880051033,71.49239880051033,103.50141134788493,130.550484756422,60.251,102.94187792272763,-27.60860683369438,0.7885216061418243,125.424986,317.48075501417395,186.93027025775194,2.4318619391304597,58960424000.0,15.22821,0.0,-10177331824.173006,1539630021869.9104,True,83728198996.19656,83728198996.19656,espejo
2022-07,71.00245558300983,54.86818392640078,64.86818392640077,75.86818392640077,113.89228561765475,142.19793576582038,65.664286,115.83421526160778,-26.363720504212594,0.8145984302639254,128.829581,333.00676618288696,190.8088304170666,2.3418537293769255,62427935000.0,14.178148,0.0,-9106860934.8965,1567526921598.3223,True,83710235849.31139,83710235849.31139,espejo
2022-08,78.51527495023561,59.37246794659661,69.3724679465966,80.3724679465966,125.09434387565044,154.74868836399543,75.271818,140.57940643867957,-14.169281925315858,0.9084368205306704,136.686649,370.8785281917481,216.12983982775268,2.3966505442642476,69443116000.0,13.25428,0.0,-4733855362.500803,1595423821326.7336,True,90593694147.19888,90593694147.19888,espejo
2022-09,83.02998440699805,61.996352273071054,71.99635227307105,82.99635227307105,131.86523672623173,162.33190726287222,78.156667,148.50193086308354,-13.829976399788677,0.9148043250832192,146.249747,421.06180987398955,258.7299026111173,2.5938327034631765,71603192000.0,12.484543,0.0,-4362407960.111987,1623320721055.1455,True,103536217556.78156,103536217556.78156,espejo
2022-10,88.03568629402056,64.83712011760217,74.83712011760217,85.83712011760217,139.4058961103102,170.77480158254411,82.715789,161.51129201458593,-9.263509567958181,0.9457559927921764,153.283919,461.0529969489114,290.2781953663673,2.6997718204114625,69660521000.0,11.739402,0.0,-2573811039.252722,1651217620783.5574,True,112297420636.56053,112297420636.56053,espejo
2022-11,92.41278304211716,67.26489989013275,77.26489989013275,88.26489989013275,146.02774415672752,178.18689440531978,78.935238,150.68068473940258,-27.506209665917197,0.8456328129085121,153.096551,459.9522769499674,281.76538254464765,2.581291281185467,82032044000.0,11.189319,0.0,-8634898119.837984,1679114520511.969,True,109766931490.40521,109766931490.40521,espejo
2022-12,94.79318408404413,68.56402874617551,78.56402874617551,89.56402874617551,149.63971769621708,182.2291287324747,81.0205,156.60262741905382,-25.626501313420874,0.8593720911049166,157.244873,484.79140506405275,302.56227633157806,2.66033980646289,75419080000.0,10.643863,0.0,-6915473407.641491,1707011420240.3806,True,116494740523.39552,116494740523.39552,espejo
