"cd_periodo","tx_asistencia","nu_valor"
"202005","Hipotecarios / Mortgage-backed Loans","0,700250716658218"
"202005","Personales / Personal Loans","22,7483291582213"
"202005","Prendarios / Pledge-backed Loans","0,972766287893543"
"202005","Tarjetas de crédito / Credit Cards","36,9433346062001"
"202006","Adelantos / Overdrafts","2,70998672904251"
"202006","Hipotecarios / Mortgage-backed Loans","0,695462490741819"
"202006","Personales / Personal Loans","22,4372600759856"
"202006","Prendarios / Pledge-backed Loans","0,941670532677555"
"202006","Tarjetas de crédito / Credit Cards","37,0553575278907"
"202007","Adelantos / Overdrafts","2,75302103813591"
"202007","Hipotecarios / Mortgage-backed Loans","0,69007483770032"
"202007","Personales / Personal Loans","22,2215470648698"
"202007","Prendarios / Pledge-backed Loans","0,919299489324947"
"202007","Tarjetas de crédito / Credit Cards","37,3386344826141"
"202008","Adelantos / Overdrafts","2,93874986626227"
"202008","Hipotecarios / Mortgage-backed Loans","0,684126611248854"
"202008","Personales / Personal Loans","22,0799472491894"
"202008","Prendarios / Pledge-backed Loans","0,897772627260167"
"202008","Tarjetas de crédito / Credit Cards","37,2343561749615"
"202009","Adelantos / Overdrafts","2,90261676502889"
"202009","Hipotecarios / Mortgage-backed Loans","0,677239389530413"
"202009","Personales / Personal Loans","21,3278198864522"
"202009","Prendarios / Pledge-backed Loans","0,870433872431575"
"202009","Tarjetas de crédito / Credit Cards","37,1146192674514"
"202010","Adelantos / Overdrafts","2,96907905845428"
"202010","Hipotecarios / Mortgage-backed Loans","0,684295773975589"
"202010","Personales / Personal Loans","21,1164578987841"
"202010","Prendarios / Pledge-backed Loans","0,916391954521382"
"202010","Tarjetas de crédito / Credit Cards","37,3470831444682"
"202011","Adelantos / Overdrafts","3,12970300987703"
"202011","Hipotecarios / Mortgage-backed Loans","0,67636230329198"
"202011","Personales / Personal Loans","21,0105525413614"
"202011","Prendarios / Pledge-backed Loans","0,902679309845317"
"202011","Tarjetas de crédito / Credit Cards","37,4626277627916"
"202012","Adelantos / Overdrafts","2,6788384634501"
"202012","Hipotecarios / Mortgage-backed Loans","0,658199835959752"
"202012","Personales / Personal Loans","20,8994463286879"
"202012","Prendarios / Pledge-backed Loans","0,891575339238399"
"202012","Tarjetas de crédito / Credit Cards","37,7089929718012"
"202101","Adelantos / Overdrafts","3,00431689162508"
"202101","Hipotecarios / Mortgage-backed Loans","0,642979718791562"
"202101","Personales / Personal Loans","20,2833234267377"
"202101","Prendarios / Pledge-backed Loans","0,856263745980074"
"202101","Tarjetas de crédito / Credit Cards","37,6032525343988"
"202102","Adelantos / Overdrafts","3,08888547298701"
"202102","Hipotecarios / Mortgage-backed Loans","0,636587164858547"
"202102","Personales / Personal Loans","20,2917318300693"
"202102","Prendarios / Pledge-backed Loans","0,834506818953969"
"202102","Tarjetas de crédito / Credit Cards","37,6350496043485"
"202103","Adelantos / Overdrafts","3,22845798915377"
"202103","Hipotecarios / Mortgage-backed Loans","0,632530731068591"
"202103","Personales / Personal Loans","22,2981225089112"
"202103","Prendarios / Pledge-backed Loans","0,823224113193618"
"202103","Tarjetas de crédito / Credit Cards","37,7291752587024"
"202104","Adelantos / Overdrafts","3,29158774730051"
"202104","Hipotecarios / Mortgage-backed Loans","0,626505454072859"
"202104","Personales / Personal Loans","22,4786443510033"
"202104","Prendarios / Pledge-backed Loans","0,792129022002798"
"202104","Tarjetas de crédito / Credit Cards","37,6845241881636"
"202105","Adelantos / Overdrafts","3,29480552777873"
"202105","Hipotecarios / Mortgage-backed Loans","0,619695680272916"
"202105","Personales / Personal Loans","22,4295038053799"
"202105","Prendarios / Pledge-backed Loans","0,776665154920893"
"202105","Tarjetas de crédito / Credit Cards","37,7115416140879"
"202106","Adelantos / Overdrafts","3,01437702821963"
"202106","Hipotecarios / Mortgage-backed Loans","0,614461633017131"
"202106","Personales / Personal Loans","22,499512033826"
"202106","Prendarios / Pledge-backed Loans","0,760009295471285"
"202106","Tarjetas de crédito / Credit Cards","37,6294146902249"
"202107","Adelantos / Overdrafts","3,05469369284291"
"202107","Hipotecarios / Mortgage-backed Loans","0,608359071277202"
"202107","Personales / Personal Loans","22,8056597233019"
"202107","Prendarios / Pledge-backed Loans","0,744056244340977"
"202107","Tarjetas de crédito / Credit Cards","37,5486797859393"
"202108","Adelantos / Overdrafts","3,22792580941697"
"202108","Hipotecarios / Mortgage-backed Loans","0,602833259707388"
"202108","Personales / Personal Loans","23,0515505761963"
"202108","Prendarios / Pledge-backed Loans","0,736865815364522"
"202108","Tarjetas de crédito / Credit Cards","37,611572619149"
"202109","Adelantos / Overdrafts","3,14306011536424"
"202109","Hipotecarios / Mortgage-backed Loans","0,59680061058435"
"202109","Personales / Personal Loans","23,3237410832038"
"202109","Prendarios / Pledge-backed Loans","0,725956059241197"
"202109","Tarjetas de crédito / Credit Cards","37,3012540360718"
"202110","Adelantos / Overdrafts","3,20625396178899"
"202110","Hipotecarios / Mortgage-backed Loans","0,59211858548716"
"202110","Personales / Personal Loans","23,9483397056587"
"202110","Prendarios / Pledge-backed Loans","0,715755084714163"
"202110","Tarjetas de crédito / Credit Cards","37,5663615790364"
"202111","Adelantos / Overdrafts","3,37192789300376"
"202111","Hipotecarios / Mortgage-backed Loans","0,586613733360639"
"202111","Personales / Personal Loans","24,6381235283614"
"202111","Prendarios / Pledge-backed Loans","0,715143505952575"
"202111","Tarjetas de crédito / Credit Cards","37,6932971984355"
"202112","Adelantos / Overdrafts","2,88315911674687"
"202112","Hipotecarios / Mortgage-backed Loans","0,581210533885549"
"202112","Personales / Personal Loans","24,7452365836967"
"202112","Prendarios / Pledge-backed Loans","0,71160673634414"
"202112","Tarjetas de crédito / Credit Cards","37,7048224351205"
"202201","Adelantos / Overdrafts","3,17644788974312"
"202201","Hipotecarios / Mortgage-backed Loans","0,57714129671405"
"202201","Personales / Personal Loans","25,0327186685286"
"202201","Prendarios / Pledge-backed Loans","0,701337816019723"
"202201","Tarjetas de crédito / Credit Cards","37,6989618229194"
"202202","Adelantos / Overdrafts","3,02336684924696"
"202202","Hipotecarios / Mortgage-backed Loans","0,572202078386664"
"202202","Personales / Personal Loans","25,896834989128"
"202202","Prendarios / Pledge-backed Loans","0,696290962703902"
"202202","Tarjetas de crédito / Credit Cards","37,8721537903269"
"202203","Adelantos / Overdrafts","3,29781550163141"
"202203","Hipotecarios / Mortgage-backed Loans","0,567637135847121"
"202203","Personales / Personal Loans","26,4111008350763"
"202203","Prendarios / Pledge-backed Loans","0,691664140158935"
"202203","Tarjetas de crédito / Credit Cards","38,0342200806939"
"202204","Adelantos / Overdrafts","3,19910932423341"
"202204","Hipotecarios / Mortgage-backed Loans","0,563724868111144"
"202204","Personales / Personal Loans","26,782684752054"
"202204","Prendarios / Pledge-backed Loans","0,691616919303326"
"202204","Tarjetas de crédito / Credit Cards","38,177787803457"
"202205","Adelantos / Overdrafts","3,24347280130763"
"202205","Hipotecarios / Mortgage-backed Loans","0,559779634668843"
"202205","Personales / Personal Loans","27,2590043371112"
"202205","Prendarios / Pledge-backed Loans","0,675280944685613"
"202205","Tarjetas de crédito / Credit Cards","38,1867644786689"
"202206","Adelantos / Overdrafts","2,96725418365158"
"202206","Hipotecarios / Mortgage-backed Loans","0,555912217285884"
"202206","Personales / Personal Loans","27,4779882153145"
"202206","Prendarios / Pledge-backed Loans","0,679912850880307"
"202206","Tarjetas de crédito / Credit Cards","38,2180256474809"
"202207","Adelantos / Overdrafts","2,93373"
"202207","Hipotecarios / Mortgage-backed loans","0,53183"
"202207","Personales / Personal loans","27,31781"
"202207","Prendarios / Pledge-backed loans","0,64561"
"202207","Tarjetas de crédito / Credit cards","37,71005"
"202208","Adelantos / Overdrafts","3,21943"
"202208","Hipotecarios / Mortgage-backed loans","0,52723"
"202208","Personales / Personal loans","27,7209"
"202208","Prendarios / Pledge-backed loans","0,64352"
"202208","Tarjetas de crédito / Credit cards","37,82742"
"202209","Adelantos / Overdrafts","3,25873"
"202209","Hipotecarios / Mortgage-backed loans","0,52331"
"202209","Personales / Personal loans","28,0219"
"202209","Prendarios / Pledge-backed loans","0,64453"
"202209","Tarjetas de crédito / Credit cards","37,86939"
"202210","Adelantos / Overdrafts","3,43277"
"202210","Hipotecarios / Mortgage-backed loans","0,51959"
"202210","Personales / Personal loans","28,31503"
"202210","Prendarios / Pledge-backed loans","0,64065"
"202210","Tarjetas de crédito / Credit cards","38,01491"
"202211","Adelantos / Overdrafts","3,52553"
"202211","Hipotecarios / Mortgage-backed loans","0,51573"
"202211","Personales / Personal loans","28,54572"
"202211","Prendarios / Pledge-backed loans","0,64305"
"202211","Tarjetas de crédito / Credit cards","38,20038"
"202212","Adelantos / Overdrafts","3,01178"
"202212","Hipotecarios / Mortgage-backed loans","0,51107"
"202212","Personales / Personal loans","28,37754"
"202212","Prendarios / Pledge-backed loans","0,6469"
"202212","Tarjetas de crédito / Credit cards","38,45647"
"202301","Adelantos / Overdrafts","3,32242"
"202301","Hipotecarios / Mortgage-backed loans","0,50679"
"202301","Personales / Personal loans","28,96239"
"202301","Prendarios / Pledge-backed loans","0,65311"
"202301","Tarjetas de crédito / Credit cards","38,24032"
"202302","Adelantos / Overdrafts","3,31835"
"202302","Hipotecarios / Mortgage-backed loans","0,50313"
"202302","Personales / Personal loans","29,14298"
"202302","Prendarios / Pledge-backed loans","0,65515"
"202302","Tarjetas de crédito / Credit cards","38,25969"
"202303","Adelantos / Overdrafts","3,47781"
"202303","Hipotecarios / Mortgage-backed loans","0,49903"
"202303","Personales / Personal loans","29,20287"
"202303","Prendarios / Pledge-backed loans","0,66837"
"202303","Tarjetas de crédito / Credit cards","38,70278"
"202304","Adelantos / Overdrafts","3,38343"
"202304","Hipotecarios / Mortgage-backed loans","0,49495"
"202304","Personales / Personal loans","29,33918"
"202304","Prendarios / Pledge-backed loans","0,67954"
"202304","Tarjetas de crédito / Credit cards","38,69324"
"202305","Adelantos / Overdrafts","3,60078"
"202305","Hipotecarios / Mortgage-backed loans","0,49049"
"202305","Personales / Personal loans","29,48268"
"202305","Prendarios / Pledge-backed loans","0,69005"
"202305","Tarjetas de crédito / Credit cards","38,61325"
"202306","Adelantos / Overdrafts","3,32422"
"202306","Hipotecarios / Mortgage-backed loans","0,48635"
"202306","Personales / Personal loans","29,35248"
"202306","Prendarios / Pledge-backed loans","0,69733"
"202306","Tarjetas de crédito / Credit cards","38,55694"
"202307","Adelantos / Overdrafts","3,45511"
"202307","Hipotecarios / Mortgage-backed loans","0,48172"
"202307","Personales / Personal loans","29,51886"
"202307","Prendarios / Pledge-backed loans","0,70477"
"202307","Tarjetas de crédito / Credit cards","38,55956"
"202308","Adelantos / Overdrafts","3,74056"
"202308","Hipotecarios / Mortgage-backed loans","0,47684"
"202308","Personales / Personal loans","29,9274"
"202308","Prendarios / Pledge-backed loans","0,71477"
"202308","Tarjetas de crédito / Credit cards","38,6562"
"202309","Adelantos / Overdrafts","3,7024"
"202309","Hipotecarios / Mortgage-backed loans","0,47214"
"202309","Personales / Personal loans","29,87279"
"202309","Prendarios / Pledge-backed loans","0,71674"
"202309","Tarjetas de crédito / Credit cards","38,64943"
"202310","Adelantos / Overdrafts","3,88028"
"202310","Hipotecarios / Mortgage-backed loans","0,46864"
"202310","Personales / Personal loans","30,05535"
"202310","Prendarios / Pledge-backed loans","0,72227"
"202310","Tarjetas de crédito / Credit cards","38,74538"
"202311","Adelantos / Overdrafts","4,02056"
"202311","Hipotecarios / Mortgage-backed loans","0,46441"
"202311","Personales / Personal loans","29,99199"
"202311","Prendarios / Pledge-backed loans","0,7276"
"202311","Tarjetas de crédito / Credit cards","38,78524"
"202312","Adelantos / Overdrafts","3,62092"
"202312","Hipotecarios / Mortgage-backed loans","0,45505"
"202312","Personales / Personal loans","29,90924"
"202312","Prendarios / Pledge-backed loans","0,72157"
"202312","Tarjetas de crédito / Credit cards","38,7638"
"202401","Adelantos / Overdrafts","4,12455"
"202401","Hipotecarios / Mortgage-backed loans","0,4476"
"202401","Personales / Personal loans","30,43952"
"202401","Prendarios / Pledge-backed loans","0,71028"
"202401","Tarjetas de crédito / Credit cards","38,86314"
"202402","Adelantos / Overdrafts","4,18675"
"202402","Hipotecarios / Mortgage-backed loans","0,44233"
"202402","Personales / Personal loans","30,16435"
"202402","Prendarios / Pledge-backed loans","0,70353"
"202402","Tarjetas de crédito / Credit cards","38,80005"
"202403","Adelantos / Overdrafts","4,05107"
"202403","Hipotecarios / Mortgage-backed loans","0,43754"
"202403","Personales / Personal loans","30,12635"
"202403","Prendarios / Pledge-backed loans","0,68891"
"202403","Tarjetas de crédito / Credit cards","38,75652"
"202404","Adelantos / Overdrafts","4,06153"
"202404","Hipotecarios / Mortgage-backed loans","0,4324"
"202404","Personales / Personal loans","30,48779"
"202404","Prendarios / Pledge-backed loans","0,67485"
"202404","Tarjetas de crédito / Credit cards","38,79981"
"202405","Adelantos / Overdrafts","4,10266"
"202405","Hipotecarios / Mortgage-backed loans","0,42572"
"202405","Personales / Personal loans","31,05361"
"202405","Prendarios / Pledge-backed loans","0,67114"
"202405","Tarjetas de crédito / Credit cards","38,899"
"202406","Adelantos / Overdrafts","3,66712"
"202406","Hipotecarios / Mortgage-backed loans","0,42064"
"202406","Personales / Personal loans","31,08775"
"202406","Prendarios / Pledge-backed loans","0,67282"
"202406","Tarjetas de crédito / Credit cards","38,86809"
"202407","Adelantos / Overdrafts","3,16279"
"202407","Hipotecarios / Mortgage-backed loans","0,40495"
"202407","Personales / Personal loans","23,10117"
"202407","Prendarios / Pledge-backed loans","0,687"
"202407","Tarjetas de crédito / Credit cards","36,14963"
"202408","Adelantos / Overdrafts","3,58066"
"202408","Hipotecarios / Mortgage-backed loans","0,40154"
"202408","Personales / Personal loans","24,07381"
"202408","Prendarios / Pledge-backed loans","0,70091"
"202408","Tarjetas de crédito / Credit cards","36,73233"
"202409","Adelantos / Overdrafts","3,64404"
"202409","Hipotecarios / Mortgage-backed loans","0,40026"
"202409","Personales / Personal loans","24,90662"
"202409","Prendarios / Pledge-backed loans","0,71373"
"202409","Tarjetas de crédito / Credit cards","37,22285"
"202410","Adelantos / Overdrafts","3,77165"
"202410","Hipotecarios / Mortgage-backed loans","0,40254"
"202410","Personales / Personal loans","25,78621"
"202410","Prendarios / Pledge-backed loans","0,73294"
"202410","Tarjetas de crédito / Credit cards","37,81023"
"202411","Adelantos / Overdrafts","3,89166"
"202411","Hipotecarios / Mortgage-backed loans","0,40522"
"202411","Personales / Personal loans","26,59259"
"202411","Prendarios / Pledge-backed loans","0,75206"
"202411","Tarjetas de crédito / Credit cards","38,11475"
"202412","Adelantos / Overdrafts","3,57754"
