scope,id,tema,titulo,url,declared_local_path,url_extension,audit_state,local_matches,versions,reference_files,registry_statuses,period_or_role,already_in_master_catalog
data/fuentes/FUENTES.csv,arca_estadisticas_tributarias_2023_zip,grandes_fortunas,Anuario de Estadísticas Tributarias 2023 · paquete completo,https://contenidos.afip.gob.ar/institucional/estudios/archivos/estadisticasTributarias/Estadisticas-Tributarias-2023.zip,/data/fuentes/grandes_fortunas/arca/Estadisticas-Tributarias-2023.zip,.zip,PRESERVED_LOCAL_HASH_OK,/data/fuentes/grandes_fortunas/arca/Estadisticas-Tributarias-2023.zip,,,,fiscal 2022,True
data/fuentes/FUENTES.csv,indec_ipc,ipc,IPC nacional: nivel general y divisiones,https://www.indec.gob.ar/ftp/cuadros/economia/serie_ipc_divisiones.csv,/data/fuentes/tasas/indec/serie_ipc_divisiones.csv,.csv,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/indec/serie_ipc_divisiones.csv,,,,2021-04/2026-07,True
data/fuentes/FUENTES.csv,indec_ipc_metadatos,ipc,Metadatos de las series del IPC,https://www.indec.gob.ar/ftp/cuadros/economia/serie_ipc_metadatos.txt,/data/fuentes/tasas/indec/serie_ipc_metadatos.txt,.txt,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/indec/serie_ipc_metadatos.txt,,,,vigente a descarga,True
data/fuentes/FUENTES.csv,bcra_catalogo_series,metodologia,Catálogo de códigos de series,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/es_series.txt,/data/fuentes/tasas/metodologia/es_series.txt,.txt,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/metodologia/es_series.txt,,,,catálogo,True
data/fuentes/FUENTES.csv,bcra_info_tasas,metodologia,Información de series históricas de tasas,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/es_info_series_tashis.txt,/data/fuentes/tasas/metodologia/es_info_series_tashis.txt,.txt,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/metodologia/es_info_series_tashis.txt,,,,catálogo,True
data/fuentes/FUENTES.csv,bcra_metodologia_series,metodologia,Metodología de las series estadísticas,https://www.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/Metodologia_Series.pdf,/data/fuentes/tasas/metodologia/Metodologia_Series.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/metodologia/Metodologia_Series.pdf,,,,vigente a descarga,True
data/fuentes/FUENTES.csv,gf_metodo_cola,metodologia,Desagregación por tramos y cola abierta,,/data/fuentes/grandes_fortunas/metodologia/metodo_distribucion_y_cola.txt,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/grandes_fortunas/metodologia/metodo_distribucion_y_cola.txt,,,,2022 reexpresado a 2026-06,True
data/fuentes/FUENTES.csv,refs_ahorro_stock_hogares_2026,metodologia_causal,"Referencias de ahorro, desahorro y stock financiero de hogares",,/data/fuentes/hogares/REFERENCIAS_AHORRO_STOCK_2018_2025.md,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/hogares/REFERENCIAS_AHORRO_STOCK_2018_2025.md,,,,2018-2025,True
data/fuentes/FUENTES.csv,refs_ciclo_ajuste_v51,metodologia_causal,Referencias del ciclo de ajuste y mecanismos bancarios V51,,/data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V51.md,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/REFERENCIAS_CICLO_AJUSTE_V51.md,,,,2013-2026,True
data/fuentes/FUENTES.csv,todosobrelamora_cruce,mora_causal,Todo sobre la mora,https://todosobrelamora.vercel.app/,,.app,REFERENCE_PAGE_ONLY_NEEDS_SNAPSHOT_OR_BINARY_DISCOVERY,,,,,2026-06,True
data/fuentes/FUENTES.csv,bcra_iif_1s2025_mora,mora_causal,Informe de Inclusión Financiera primer semestre 2025,https://www.bcra.gob.ar/publicaciones/informe-de-inclusion-financiera-primer-semestre-2025/,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_1s2025_mora.pdf,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_iif_1s2025_mora.pdf,,,,2025-06,True
data/fuentes/FUENTES.csv,bcra_imm_dic2024_mora,mora_causal,Informe Monetario Mensual diciembre 2024,https://www.bcra.gob.ar/publicaciones/informe-monetario-mensual-diciembre-2024/,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_imm_dic2024_mora.pdf,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_imm_dic2024_mora.pdf,,,,2024,True
data/fuentes/FUENTES.csv,bcra_isb_dic2024_mora,mora_causal,Informe sobre Bancos diciembre 2024,https://www.bcra.gob.ar/publicaciones/informe-sobre-bancos-diciembre-2024/,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_dic2024_mora.pdf,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_dic2024_mora.pdf,,,,2024-12,True
data/fuentes/FUENTES.csv,bcra_isb_jun2026_mora,mora_causal,Informe sobre Bancos junio 2026,https://www.bcra.gob.ar/publicaciones/informe-sobre-bancos-junio-de-2026/,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_jun2026_mora.pdf,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_jun2026_mora.pdf,,,,2026-06,True
data/fuentes/FUENTES.csv,bcra_isb_nov2025_mora,mora_causal,Informe sobre Bancos noviembre 2025,https://www.bcra.gob.ar/publicaciones/informe-sobre-bancos-noviembre-2025/,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_nov2025_mora.pdf,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_isb_nov2025_mora.pdf,,,,2025-11,True
data/fuentes/FUENTES.csv,audit_causas_mora,mora_causal,Auditoría causal de mora,,/data/fuentes/morosidad/metodologia/AUDITORIA_CAUSAS_MORA_POBREZA_DESEMPLEO.md,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/morosidad/metodologia/AUDITORIA_CAUSAS_MORA_POBREZA_DESEMPLEO.md,,,,2022-2026,True
data/fuentes/FUENTES.csv,morosidad_bcra_catalogo_series,morosidad,Catálogo de series estadísticas,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/Series_estadisticas.xlsx,/data/fuentes/morosidad/bcra/Series_estadisticas.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/data/fuentes/morosidad/bcra/Series_estadisticas.xlsx,,,,consulta 2026-08-21,True
data/fuentes/FUENTES.csv,morosidad_bcra_inf_bancos_pdf,morosidad,Informe sobre Bancos · mayo 2026,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/informes/InfBanc0526.pdf,/data/fuentes/morosidad/bcra/InfBanc0526.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/morosidad/bcra/InfBanc0526.pdf,,,,2026-05,True
data/fuentes/FUENTES.csv,morosidad_bcra_inf_bancos_xlsx,morosidad,Informe sobre Bancos · series mayo 2026,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/informes/InfBanc0526.xlsx,/data/fuentes/morosidad/bcra/InfBanc0526.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/data/fuentes/morosidad/bcra/InfBanc0526.xlsx,,,,2026-05,True
data/fuentes/FUENTES.csv,morosidad_inclusion_pdf_202604,morosidad,Informe de Inclusión Financiera · segundo semestre 2025,https://www.bcra.gob.ar/archivos/Pdfs/publicacionesestadisticas/informes/informe-inclusion-financiera-2026-04.pdf,/data/fuentes/morosidad/central_deudores/informe-inclusion-financiera-2026-04.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/morosidad/central_deudores/informe-inclusion-financiera-2026-04.pdf,,,,2024-12/2025-12,True
data/fuentes/FUENTES.csv,morosidad_inclusion_xlsx_202604,morosidad,Anexo estadístico · Informe de Inclusión Financiera abril 2026,https://www.bcra.gob.ar/archivos/Pdfs/publicacionesestadisticas/informes/anexo-estadistico-informe-inclusion-financiera-2026-04.xlsx,/data/fuentes/morosidad/central_deudores/anexo-estadistico-informe-inclusion-financiera-2026-04.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/data/fuentes/morosidad/central_deudores/anexo-estadistico-informe-inclusion-financiera-2026-04.xlsx,,,,2025-12,True
data/fuentes/FUENTES.csv,morosidad_pnfc_pdf_202606,morosidad,Informe de Proveedores No Financieros de Crédito · junio 2026,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/informes/informe-proveedores-no-financieros-credito-junio-2026.pdf,/data/fuentes/morosidad/pnfc/informe-proveedores-no-financieros-credito-junio-2026.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/morosidad/pnfc/informe-proveedores-no-financieros-credito-junio-2026.pdf,,,,2026-02,True
data/fuentes/FUENTES.csv,morosidad_pnfc_series_202606,morosidad,Informe PNFC junio 2026 · series,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/informes/series-informe-proveedores-no-financieros-credito-junio-2026.xlsx,/data/fuentes/morosidad/pnfc/series-informe-proveedores-no-financieros-credito-junio-2026.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/data/fuentes/morosidad/pnfc/series-informe-proveedores-no-financieros-credito-junio-2026.xlsx,,,,2018-01/2026-02,True
data/fuentes/FUENTES.csv,bcra_ecc_1t2024,originacion,ECC primer trimestre 2024,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/0124-ECC_%20Resultados.pdf,/data/fuentes/originacion/bcra/bcra_ecc_1t2024.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/originacion/bcra/bcra_ecc_1t2024.pdf,,,,2024-Q1,True
data/fuentes/FUENTES.csv,bcra_ecc_2t2024,originacion,ECC segundo trimestre 2024,https://www.bcra.gob.ar/Pdfs/PublicacionesEstadisticas/0624-ECC_%20Resultados.pdf,/data/fuentes/originacion/bcra/bcra_ecc_2t2024.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/originacion/bcra/bcra_ecc_2t2024.pdf,,,,2024-Q2,True
data/fuentes/FUENTES.csv,bcra_ecc_3t2024,originacion,ECC tercer trimestre 2024,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/0924-ECC_Resultados.pdf,/data/fuentes/originacion/bcra/bcra_ecc_3t2024.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/originacion/bcra/bcra_ecc_3t2024.pdf,,,,2024-Q3,True
data/fuentes/FUENTES.csv,indec_cgi_historical_private_1993_2007,pendulo_distributivo,Generación del ingreso del sector privado · 1993-2007,https://www.indec.gob.ar/ftp/nuevaweb/cuadros/17/cgi_apendice4.xls,/data/fuentes/pendulo_distributivo/indec/cgi_apendice4_privado_1993_2007.xls,.xls,PRESERVED_LOCAL_HASH_OK,/data/fuentes/pendulo_distributivo/indec/cgi_apendice4_privado_1993_2007.xls,,,,1993/2007,True
data/fuentes/FUENTES.csv,indec_cgi_historical_total_1993_2007,pendulo_distributivo,Generación del ingreso total de la economía · 1993-2007,https://www.indec.gob.ar/ftp/nuevaweb/cuadros/17/cgi_cuadro1.xls,/data/fuentes/pendulo_distributivo/indec/cgi_cuadro1_total_1993_2007.xls,.xls,PRESERVED_LOCAL_HASH_OK,/data/fuentes/pendulo_distributivo/indec/cgi_cuadro1_total_1993_2007.xls,,,,1993/2007,True
data/fuentes/FUENTES.csv,indec_cgi_methodology_24,pendulo_distributivo,Metodología de las cuentas nacionales,https://www.indec.gob.ar/ftp/cuadros/economia/metodologia_24_cuentas_nacionales.pdf,/data/fuentes/pendulo_distributivo/metodologia/metodologia_24_cuentas_nacionales.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/pendulo_distributivo/metodologia/metodologia_24_cuentas_nacionales.pdf,,,,metodología,True
data/fuentes/FUENTES.csv,indec_cgi_modern_2016_2026q1,pendulo_distributivo,Cuenta de generación del ingreso e insumo de mano de obra · serie 2016-T1/2026-T1,https://www.indec.gob.ar/ftp/cuadros/economia/serie_cgi_07_26.xls,/data/fuentes/pendulo_distributivo/indec/serie_cgi_07_26.xls,.xls,PRESERVED_LOCAL_HASH_OK,/data/fuentes/pendulo_distributivo/indec/serie_cgi_07_26.xls,,,,2016-T1/2026-T1,True
data/fuentes/FUENTES.csv,indec_cgi_report_2026q1,pendulo_distributivo,Cuenta de generación del ingreso · primer trimestre de 2026,https://www.indec.gob.ar/uploads/informesdeprensa/cgi_07_26D31D16C00B.pdf,/data/fuentes/pendulo_distributivo/indec/cgi_07_26.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/pendulo_distributivo/indec/cgi_07_26.pdf,,,,2026-T1,True
data/fuentes/FUENTES.csv,bcra_cer_daily_202608,pendulo_poder_economico,Tasas y coeficientes de ajuste · CER diario,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/tas5_ser.txt,/data/fuentes/tasas/bcra/tas5_ser.txt,.txt,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/tas5_ser.txt,,,,2023-12/2026-07,True
data/fuentes/FUENTES.csv,bcra_iif_2023_cft_pdf,pendulo_poder_economico,Informe de Inclusión Financiera · primer semestre de 2023,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/IIF-primer-semestre-2023.pdf,/data/fuentes/pendulo_poder_economico/bcra/IIF-primer-semestre-2023.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/pendulo_poder_economico/bcra/IIF-primer-semestre-2023.pdf,,,,2023-06,True
data/fuentes/FUENTES.csv,bcra_informe_bancos_202605_pdf,pendulo_poder_economico,Informe sobre Bancos · mayo de 2026,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/informes/InfBanc0526.pdf,/data/fuentes/pendulo_poder_economico/bcra/InfBanc0526.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/pendulo_poder_economico/bcra/InfBanc0526.pdf,,,,2025-05/2026-05,True
data/fuentes/FUENTES.csv,bcra_informe_bancos_202605_xlsx,pendulo_poder_economico,Datos del Informe sobre Bancos · mayo de 2026,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/informes/InfBanc0526.xlsx,/data/fuentes/pendulo_poder_economico/bcra/InfBanc0526.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/data/fuentes/pendulo_poder_economico/bcra/InfBanc0526.xlsx,,,,2025-05/2026-05,True
data/fuentes/FUENTES.csv,bcra_series_catalog_202608,pendulo_poder_economico,Catálogo de series estadísticas,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/es_series.txt,/data/fuentes/tasas/bcra/es_series.txt,.txt,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/es_series.txt,,,,metadatos,True
data/fuentes/FUENTES.csv,bcra_pf_historico,plazo_fijo_30_59,Tasas y montos de depósitos a plazo fijo,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/pashis.xls,/data/fuentes/tasas/bcra/pashis.xls,.xls,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/pashis.xls,,,,2021-04/2026-07,True
data/fuentes/FUENTES.csv,bcra_pf_txt,plazo_fijo_30_59,Series históricas de tasas y montos de depósitos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/tas1_ser.txt,/data/fuentes/tasas/bcra/tas1_ser.txt.zip,.txt,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/tas1_ser.txt.zip,,,,2021-04/2026-07,True
data/fuentes/FUENTES.csv,poblacion_world_bank_arg,poblacion,"Population, total - Argentina",https://api.worldbank.org/v2/country/ARG/indicator/SP.POP.TOTL?format=json&per_page=100,/data/fuentes/emae/poblacion/world_bank_SP_POP_TOTL_ARG.json,.totl,PRESERVED_LOCAL_HASH_OK,/data/fuentes/emae/poblacion/world_bank_SP_POP_TOTL_ARG.json,,,,2003/2021 usado,True
data/fuentes/FUENTES.csv,poblacion_indec_base_csv,poblacion,Base de proyecciones nacionales 2022–2040,https://www.indec.gob.ar/ftp/cuadros/poblacion/proyecciones_nacionales_2022_2040_base.csv,/data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_base.csv,.csv,PRESERVED_LOCAL_HASH_OK,/data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_base.csv,,,,2022/2040,True
data/fuentes/FUENTES.csv,poblacion_indec_metadatos,poblacion,Metadatos de proyecciones nacionales,https://www.indec.gob.ar/ftp/cuadros/poblacion/metadatos_base_proyecciones_nacionales_2022_2040.pdf,/data/fuentes/emae/poblacion/metadatos_base_proyecciones_nacionales_2022_2040.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/emae/poblacion/metadatos_base_proyecciones_nacionales_2022_2040.pdf,,,,2022/2040,True
data/fuentes/FUENTES.csv,poblacion_indec_xlsx,poblacion,Proyecciones nacionales 2022–2040,https://www.indec.gob.ar/ftp/cuadros/poblacion/proyecciones_nacionales_2022_2040_c1_c2.xlsx,/data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_c1_c2.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/data/fuentes/emae/poblacion/proyecciones_nacionales_2022_2040_c1_c2.xlsx,,,,2022/2040,True
data/fuentes/FUENTES.csv,bcra_pases_esquema_20231218,politica_monetaria_bancos,Nuevo esquema de tasa de política monetaria y gestión de liquidez,https://www.bcra.gob.ar/noticias/nueva-tasa-de-politica-monetaria-y-esquema-de-gestion-de-liquidez/,,,REFERENCE_PAGE_ONLY_NEEDS_SNAPSHOT_OR_BINARY_DISCOVERY,,,,,2023-12-18,True
data/fuentes/FUENTES.csv,bcra_personales_diario,prestamos_personales,Montos operados diarios de préstamos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/diar_pre.xls,/data/fuentes/tasas/bcra/diar_pre.xls,.xls,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/diar_pre.xls,,,,2021-04/2026-07,True
data/fuentes/FUENTES.csv,bcra_personales_mensual,prestamos_personales,Montos operados mensuales de préstamos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/preser_mon.xls,/data/fuentes/tasas/bcra/preser_mon.xls,.xls,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/preser_mon.xls,,,,2021-04/2026-07,True
data/fuentes/FUENTES.csv,bcra_personales_tasas,prestamos_personales,Tasas mensuales de préstamos,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/preser_tas.xls,/data/fuentes/tasas/bcra/preser_tas.xls,.xls,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/preser_tas.xls,,,,2002-01/2026-07,True
data/fuentes/FUENTES.csv,bcra_personales_txt,prestamos_personales,Series históricas de préstamos al sector privado,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/tas2_ser.txt,/data/fuentes/tasas/bcra/tas2_ser.txt.zip,.txt,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/tas2_ser.txt.zip,,,,2021-04/2026-07,True
data/fuentes/FUENTES.csv,capital_humano_auh_alimentar_cba_2024,proteccion_social,AUH + Tarjeta Alimentar cubren 100% de la CBA,https://www.argentina.gob.ar/node/450359,,,REFERENCE_PAGE_ONLY_NEEDS_SNAPSHOT_OR_BINARY_DISCOVERY,,,,,2023-12/2024-11,True
data/fuentes/FUENTES.csv,bcra_com_a5590,regulacion_credito,Comunicación A 5590 · regulación de tasas de interés,https://www.bcra.gob.ar/Pdfs/comytexord/A5590.pdf,/data/fuentes/regulacion_credito/bcra/bcra_com_a5590.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/regulacion_credito/bcra/bcra_com_a5590.pdf,,,,2014,True
data/fuentes/FUENTES.csv,bcra_com_a5853,regulacion_credito,Comunicación A 5853 · tasas concertadas libremente,https://www.bcra.gob.ar/Pdfs/comytexord/A5853.pdf,/data/fuentes/regulacion_credito/bcra/bcra_com_a5853.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/regulacion_credito/bcra/bcra_com_a5853.pdf,,,,2015-12,True
data/fuentes/FUENTES.csv,bcra_com_a5928,regulacion_credito,Comunicación A 5928 · protección de usuarios y cargos,https://www.bcra.gob.ar/Pdfs/comytexord/A5928.pdf,/data/fuentes/regulacion_credito/bcra/bcra_com_a5928.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/regulacion_credito/bcra/bcra_com_a5928.pdf,,,,2016-09+,True
data/fuentes/FUENTES.csv,bcra_imm_jun2014_a5590,regulacion_credito,Informe Monetario Mensual · junio 2014,https://www.bcra.gob.ar/publicaciones/informe-monetario-mensual-junio-de-2014/,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_imm_jun2014_a5590.pdf,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round3/bcra_imm_jun2014_a5590.pdf,,,,2014-06,True
data/fuentes/FUENTES.csv,bcra_proteccion_usuarios_2015_resumen,regulacion_credito,"Protección de usuarios · resumen A 5460, A 5590 y A 5853",https://www.bcra.gob.ar/Pdfs/Informacion_usuario/pta_27_201512.pdf,/data/fuentes/regulacion_credito/bcra/bcra_proteccion_usuarios_2015_resumen.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/regulacion_credito/bcra/bcra_proteccion_usuarios_2015_resumen.pdf,,,,2013-2015,True
data/fuentes/FUENTES.csv,audit_supermercados_hist,supermercados,Auditoría supermercados histórico 2017-2026,,/data/fuentes/supermercados/metodologia/AUDITORIA_SUPERMERCADOS_HISTORICO_2017_2026.md,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/supermercados/metodologia/AUDITORIA_SUPERMERCADOS_HISTORICO_2017_2026.md,,,,2017-2026,True
data/fuentes/FUENTES.csv,deriv_supermercados_estructura,supermercados,Estructura supermercados,,/data/derivados/supermercados/supermercados_estructura_2020_2026.csv,,PRESERVED_LOCAL_HASH_OK,/data/derivados/supermercados/supermercados_estructura_2020_2026.csv,,,,2020-2026,True
data/fuentes/FUENTES.csv,deriv_supermercados_moderno,supermercados,Serie moderna supermercados,,/data/derivados/supermercados/supermercados_moderno_2017_2026.csv,,PRESERVED_LOCAL_HASH_OK,/data/derivados/supermercados/supermercados_moderno_2017_2026.csv,,,,2017-2026,True
data/fuentes/FUENTES.csv,deriv_supermercados_pago,supermercados,Medios de pago supermercados,,/data/derivados/supermercados/supermercados_medios_pago_2020_2026.csv,,PRESERVED_LOCAL_HASH_OK,/data/derivados/supermercados/supermercados_medios_pago_2020_2026.csv,,,,2020-2026,True
data/fuentes/FUENTES.csv,deriv_supermercados_rubros,supermercados,Composición por rubros supermercados,,/data/derivados/supermercados/supermercados_rubros_composicion_2023_2026.csv,,PRESERVED_LOCAL_HASH_OK,/data/derivados/supermercados/supermercados_rubros_composicion_2023_2026.csv,,,,2023-2026,True
data/fuentes/FUENTES.csv,deriv_supermercados_territorio,supermercados,Referencias territoriales supermercados 1S2026,,/data/derivados/supermercados/supermercados_territorio_1S2026_referencias.csv,,PRESERVED_LOCAL_HASH_OK,/data/derivados/supermercados/supermercados_territorio_1S2026_referencias.csv,,,,2026-1S,True
data/fuentes/FUENTES.csv,indec_supermercados_archivo,supermercados,Archivo histórico y discontinuidades,https://www.indec.gob.ar/indec/web/Institucional-Indec-InformacionDeArchivo-1,,,REFERENCE_PAGE_ONLY_NEEDS_SNAPSHOT_OR_BINARY_DISCOVERY,,,,,1996-2016,True
data/fuentes/FUENTES.csv,indec_supermercados_serie,supermercados,Serie de supermercados desde 2017,https://www.indec.gob.ar/ftp/cuadros/economia/serie_supermercados.xlsx,/data/fuentes/supermercados/indec/indec_supermercados_serie.xlsx,.xlsx,PRESERVED_LOCAL_HASH_OK,/data/fuentes/supermercados/indec/indec_supermercados_serie.xlsx,,,,2017-2026,True
data/fuentes/FUENTES.csv,indec_supermercados_tema,supermercados,Encuesta de supermercados,https://www.indec.gob.ar/indec/web/Nivel4-Tema-3-1-34,,,REFERENCE_PAGE_ONLY_NEEDS_SNAPSHOT_OR_BINARY_DISCOVERY,,,,,2017-2026,True
data/fuentes/FUENTES.csv,bcra_boletin_202608,tasas,Boletín Estadístico agosto 2026,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/BoletinEstadistico/boldat202608.pdf,/data/fuentes/tasas/bcra/boldat202608.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/tasas/bcra/boldat202608.pdf,,,,hasta 2026-07,True
data/fuentes/FUENTES.csv,bcra_entidades_dic2023_red_pases,ciclo_ajuste_bancos,Información de Entidades Financieras · diciembre 2023,https://www.bcra.gob.ar/archivos/Pdfs/PublicacionesEstadisticas/Entidades/202312e.pdf,/research/ciclo_ajuste/inputs/bcra/2023-12/informacion_entidades_financieras_open_data/202312e.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/research/ciclo_ajuste/inputs/bcra/2023-12/informacion_entidades_financieras_open_data/202312e.pdf,,,,2023-12,True
data/fuentes/FUENTES.csv,icbc_eeff_9m2023_aq,ciclo_ajuste_bancos,Estados financieros 30/09/2023 · Anexo Q,https://www.icbc.com.ar/wcm/connect/4de3ed09-cb4e-4064-b6a5-0aa3f0bca5fd/Estados%2BFinancieros%2BICBC%2B202309_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oNG1sHj&MOD=AJPERES,/data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_9m2023_aq.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_9m2023_aq.pdf,,,,2023-09 9M,True
data/fuentes/FUENTES.csv,icbc_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros 31/12/2023 · Anexo Q,https://www.icbc.com.ar/wcm/connect/09254af5-2d9a-4742-bec0-bbd0018305d5/Estados%2BFinancieros%2BICBC%2B202312_ESPA%C3%91OL%2BLEGALIZADO.pdf?CVID=oUU1Wae&MOD=AJPERES,/data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_fy2023_aq.pdf,.pdf,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96/icbc_eeff_fy2023_aq.pdf,,,,2023 FY,True
data/fuentes/FUENTES.csv,bapro_eeff_fy2023_aq,ciclo_ajuste_bancos,Estados financieros FY 2023 · Anexo Q separado,https://www.bancoprovincia.com.ar/CDN/Get/EEFF_unificado_31122023,/data/fuentes/ciclo_ajuste/backfill_v96_round2/bapro_eeff_fy2023_aq.pdf,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round2/bapro_eeff_fy2023_aq.pdf,,,,2023 FY,True
data/fuentes/FUENTES.csv,bapro_disciplina_sep2023_control,ciclo_ajuste_bancos,Disciplina de Mercado · septiembre 2023,https://www.bancoprovincia.com.ar/CDN/Get/Disciplina_de_Mercado_septiembre_2023,/data/fuentes/ciclo_ajuste/backfill_v96_round2/bapro_disciplina_sep2023_control.pdf,,PRESERVED_LOCAL_HASH_OK,/data/fuentes/ciclo_ajuste/backfill_v96_round2/bapro_disciplina_sep2023_control.pdf,,,,2023-09,True
