path,bytes,mib,over_50_mib,over_100_mib
data/fuentes/pendulo_poder_economico/bcra/IIF-primer-semestre-2023.pdf,2793378,2.663973,False,False
data/fuentes/pendulo_poder_economico/bcra/InfBanc0526.pdf,401423,0.382827,False,False
data/fuentes/pendulo_poder_economico/bcra/InfBanc0526.xlsx,166737,0.159013,False,False
data/fuentes/README.md,2147,0.002048,False,False
data/fuentes/regulacion_credito/bcra/bcra_com_a5590.pdf,169230,0.161390,False,False
data/fuentes/regulacion_credito/bcra/bcra_com_a5853.pdf,101017,0.096337,False,False
data/fuentes/regulacion_credito/bcra/bcra_com_a5928.pdf,204533,0.195058,False,False
data/fuentes/regulacion_credito/bcra/bcra_proteccion_usuarios_2015_resumen.pdf,555990,0.530233,False,False
data/fuentes/salarios/indec/contenido_salarios_2026-08-20.html,21931,0.020915,False,False
data/fuentes/salarios/indec/estaticas_2026-08-20.js,3023,0.002883,False,False
data/fuentes/salarios/indec/indice_salarios_2026-08-20.csv,5931,0.005656,False,False
data/fuentes/salarios/indec/metadatos_series_salarios_2026-08-20.txt,1765,0.001683,False,False
data/fuentes/salarios/indec/nivel4_2026-08-20.js,1942,0.001852,False,False
data/fuentes/salarios/indec/pagina_salarios_2026-08-20.html,37471,0.035735,False,False
data/fuentes/salarios/indec/salarios_junio_2026.pdf,1159285,1.105580,False,False
data/fuentes/salarios/indec/single-page_2026-08-20.js,15363,0.014651,False,False
data/fuentes/salarios/indec/variacion_indice_salarios_2026-08-20.csv,15465,0.014749,False,False
data/fuentes/salarios/indec/variaciones_salarios_08_26.xls,120832,0.115234,False,False
data/fuentes/supermercados/indec/indec_supermercados_serie.xlsx,849824,0.810455,False,False
data/fuentes/supermercados/indec/REFERENCIAS_OFICIALES.md,782,0.000746,False,False
data/fuentes/supermercados/metodologia/AUDITORIA_SUPERMERCADOS_HISTORICO_2017_2026.md,2990,0.002851,False,False
data/fuentes/tasas/bcra/boldat202608.pdf,570191,0.543777,False,False
data/fuentes/tasas/bcra/diar_pre.xls,44340736,42.286621,False,False
data/fuentes/tasas/bcra/es_series.txt,5827774,5.557798,False,False
data/fuentes/tasas/bcra/pashis.xls,3734528,3.561523,False,False
data/fuentes/tasas/bcra/preser_mon.xls,24270336,23.145996,False,False
data/fuentes/tasas/bcra/preser_tas.xls,21674496,20.670410,False,False
data/fuentes/tasas/bcra/README.md,1108,0.001057,False,False
data/fuentes/tasas/bcra/tas1_ser.txt.zip,42115520,40.164490,False,False
data/fuentes/tasas/bcra/tas2_ser.txt.zip,32340587,30.842387,False,False
data/fuentes/tasas/bcra/tas5_ser.txt,3830547,3.653094,False,False
data/fuentes/tasas/indec/serie_ipc_divisiones.csv,1220697,1.164147,False,False
data/fuentes/tasas/indec/serie_ipc_metadatos.txt,1504,0.001434,False,False
data/fuentes/tasas/metodologia/AUDITORIA_CFTEA_REFERENCIA_Y_CARGA_CREDITO.md,2868,0.002735,False,False
data/fuentes/tasas/metodologia/es_info_series_tashis.txt,49186,0.046907,False,False
data/fuentes/tasas/metodologia/es_series.txt,5827774,5.557798,False,False
data/fuentes/tasas/metodologia/Metodologia_Series.pdf,644455,0.614600,False,False
data/fuentes/tasas/metodologia/REFERENCIAS_CFTEA_2026-08-25.md,689,0.000657,False,False
data/fuentes/tasas/pnfc/anexo-estadistico-proveedores-no-financieros-credito-junio-2026.xlsx,115170,0.109835,False,False
data/fuentes/tasas/pnfc/informe-proveedores-no-financieros-credito-junio-2026.pdf,940950,0.897360,False,False
data/fuentes/tasas/pnfc/informe_pnfc_junio_2026.html,70051,0.066806,False,False
data/fuentes/tasas/pnfc/series-informe-proveedores-no-financieros-credito-junio-2026.xlsx,162573,0.155042,False,False
data/fuentes/turismo/eltablero_variables.json,207126,0.197531,False,False
data/fuentes/turismo/INDEC_serie_turismo_emisivo_total_vias.xlsx,31083,0.029643,False,False
data/fuentes/turismo/INDEC_serie_turismo_receptivo_total_vias.xlsx,37458,0.035723,False,False
index.html,8039192,7.666771,False,False
Mora/00_PROYECTO_DE_LEY/FUNDAMENTOS_Y_EXPOSICION_DE_MOTIVOS.md,16414,0.015654,False,False
Mora/00_PROYECTO_DE_LEY/PROYECTO_DE_LEY_PROTECCION_HOGARES_FORMATO_DIPUTADOS_V1.docx,41702,0.039770,False,False
Mora/00_PROYECTO_DE_LEY/PROYECTO_DE_LEY_PROTECCION_HOGARES_Y_SEGUNDA_OPORTUNIDAD_V1.md,47285,0.045094,False,False
Mora/00_PROYECTO_DE_LEY/RESUMEN_EJECUTIVO.docx,13110,0.012503,False,False
Mora/00_PROYECTO_DE_LEY/RESUMEN_EJECUTIVO.md,4162,0.003969,False,False
Mora/00_PROYECTO_DE_LEY/~$OYECTO_DE_LEY_PROTECCION_HOGARES_FORMATO_DIPUTADOS_V1.docx,162,0.000154,False,False
Mora/00_PROYECTO_DE_LEY/~$SUMEN_EJECUTIVO.docx,162,0.000154,False,False
Mora/01_DOCUMENTO_BASE/NOTA_DE_TRATAMIENTO.md,1039,0.000991,False,False
Mora/01_DOCUMENTO_BASE/solucion_mora_argentina_2026-08-27.md,55158,0.052603,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/0386-D-2026.pdf,152372,0.145313,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/0396-D-2026.pdf,319901,0.305081,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/0510-D-2026.pdf,357364,0.340809,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/0529-D-2026.pdf,391031,0.372916,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/0804-D-2026.pdf,282663,0.269568,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/0973-D-2026.pdf,259426,0.247408,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/1279-D-2026.pdf,680211,0.648700,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/1280-D-2026.pdf,366703,0.349715,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/1396-D-2026.pdf,158781,0.151425,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/3170-D-2026.pdf,379287,0.361716,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/3284-D-2026.pdf,471267,0.449435,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/3368-D-2026.pdf,368232,0.351173,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/3379-D-2026.pdf,79000,0.075340,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/3501-D-2026.pdf,114675,0.109363,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/3756-D-2026.pdf,217593,0.207513,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/3832-D-2026.pdf,379461,0.361882,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/4040-D-2026.pdf,150742,0.143759,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/4166-D-2026.pdf,130078,0.124052,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/4695-D-2025.pdf,274009,0.261315,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/4848-D-2025.pdf,384267,0.366466,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/5136-D-2025.pdf,280031,0.267058,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/5167-D-2025.pdf,266407,0.254066,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/6705-D-2025.pdf,183185,0.174699,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/MATRIZ_COMPARATIVA_Y_CRITERIO_DE_SINTESIS.md,8698,0.008295,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/ORIGEN_DOCUMENTOS_OFICIALES.csv,2453,0.002339,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/0386-D-2026.txt,17739,0.016917,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/0396-D-2026.txt,7235,0.006900,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/0510-D-2026.txt,59859,0.057086,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/0529-D-2026.txt,24761,0.023614,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/0804-D-2026.txt,13950,0.013304,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/0973-D-2026.txt,14158,0.013502,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/1279-D-2026.txt,27587,0.026309,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/1280-D-2026.txt,40251,0.038386,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/1396-D-2026.txt,7687,0.007331,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/3170-D-2026.txt,43984,0.041946,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/3284-D-2026.txt,51413,0.049031,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/3368-D-2026.txt,11622,0.011084,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/3379-D-2026.txt,7365,0.007024,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/3501-D-2026.txt,14900,0.014210,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/3756-D-2026.txt,34591,0.032989,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/3832-D-2026.txt,95881,0.091439,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/4040-D-2026.txt,16706,0.015932,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/4166-D-2026.txt,31377,0.029923,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/4695-D-2025.txt,24729,0.023583,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/4848-D-2025.txt,26696,0.025459,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/5136-D-2025.txt,10238,0.009764,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/5167-D-2025.txt,12712,0.012123,False,False
Mora/02_PROYECTOS_LEGISLATIVOS/texto_extraido/6705-D-2025.txt,19408,0.018509,False,False
Mora/03_DATOS_OFICIALES/BCRA/Anexo_Inclusion_Financiera_abril_2026.xlsx,183388,0.174892,False,False
Mora/03_DATOS_OFICIALES/BCRA/Anexo_PNFC_junio_2026.xlsx,115170,0.109835,False,False
Mora/03_DATOS_OFICIALES/BCRA/Informe_Bancos_mayo_2026.pdf,401423,0.382827,False,False
Mora/03_DATOS_OFICIALES/BCRA/Informe_Inclusion_Financiera_abril_2026.pdf,1877423,1.790450,False,False
Mora/03_DATOS_OFICIALES/BCRA/Informe_PNFC_junio_2026.pdf,940950,0.897360,False,False
Mora/03_DATOS_OFICIALES/BCRA/Series_Informe_Bancos_mayo_2026.xlsx,166737,0.159013,False,False
Mora/03_DATOS_OFICIALES/BCRA/Series_PNFC_junio_2026.xlsx,162573,0.155042,False,False
Mora/03_DATOS_OFICIALES/PUSF/Informe_PUSF_2023.pdf,2024271,1.930495,False,False
Mora/03_DATOS_OFICIALES/PUSF/Informe_PUSF_2024.pdf,1189532,1.134426,False,False
Mora/03_DATOS_OFICIALES/PUSF/Informe_PUSF_2025.pdf,666469,0.635594,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/Brasil_Ley_14181_Sobreendeudamiento.html,52362,0.049936,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/Codigo_Civil_Comercial_actualizado.html,1313583,1.252730,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/Constitucion_Nacional.html,128321,0.122376,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/Ley_24240_Defensa_Consumidor_actualizada.html,117187,0.111758,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/Ley_24522_Concursos_Quiebras_actualizada.html,306770,0.292559,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/Ley_25065_Tarjetas_Credito_actualizada.html,72651,0.069285,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/Ley_25326_Datos_Personales_actualizada.html,82549,0.078725,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/Ley_26993_COPREC.html,130002,0.123980,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/MARCO_JURIDICO_Y_COMPARADO.md,7004,0.006680,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/OCDE_Consumer_Finance_Risk_Monitor_2026.pdf,2524785,2.407823,False,False
Mora/04_NORMATIVA_Y_JURISPRUDENCIA/UE_Directiva_2023_2225_Credito_Consumo.pdf,1289285,1.229558,False,False
Mora/05_ANALISIS_Y_CALCULOS/AUDITORIA_MOROSIDAD.md,4558,0.004347,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/bcra_inclusion_prestamos_personales_2023_2025.csv,7827,0.007464,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/bcra_inclusion_proveedores_2023_2025.csv,60415,0.057616,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/bcra_panel_bancos_resumen_2023_2026.csv,2609,0.002488,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/bcra_sistema_financiero_2023_2026.csv,3346,0.003191,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/costo_credito_personal_historia_2023_2026.csv,5130,0.004892,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/costo_credito_personal_resumen_anual_2023_2026.csv,691,0.000659,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/morosidad_hogares.csv,26081,0.024873,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/morosidad_pnfc.csv,5353,0.005105,False,False
Mora/05_ANALISIS_Y_CALCULOS/datos/morosidad_pnfc_severidad_saldo.csv,9951,0.009490,False,False
Mora/05_ANALISIS_Y_CALCULOS/DIAGNOSTICO_CUANTITATIVO_2023_2026.md,9015,0.008597,False,False
Mora/05_ANALISIS_Y_CALCULOS/METODO_CAPACIDAD_DE_PAGO_Y_EJEMPLOS.md,3847,0.003669,False,False
Mora/05_ANALISIS_Y_CALCULOS/TESTS_MOROSIDAD.json,557,0.000531,False,False
Mora/06_FUENTES_WEB/FUENTES_PRIMARIAS_Y_SECUNDARIAS.md,2723,0.002597,False,False
Mora/06_FUENTES_WEB/NOTAS_DE_VERIFICACION.md,1922,0.001833,False,False
Mora/06_FUENTES_WEB/REGISTRO_DE_ENLACES.csv,7697,0.007340,False,False
Mora/07_INVENTARIO/INDICE_DOCUMENTAL.csv,8717,0.008313,False,False
Mora/07_INVENTARIO/SHA256SUMS.csv,11426,0.010897,False,False
Mora/07_INVENTARIO/validar_paquete.py,3208,0.003059,False,False
Mora/LEEME.md,3453,0.003293,False,False
Reclamo colectivo/00_MANUSCRITO/DEMANDA_ACCION_COLECTIVA_CONSUMO_V1.0.docx,35355,0.033717,False,False
Reclamo colectivo/00_MANUSCRITO/DEMANDA_ACCION_COLECTIVA_CONSUMO_V1.0.md,51072,0.048706,False,False
Reclamo colectivo/00_MANUSCRITO/MANUSCRITO_ACCION_COLECTIVA_CREDITO_BANCARIO_V0.7.md,122288,0.116623,False,False
Reclamo colectivo/00_MANUSCRITO/MANUSCRITO_ACCION_COLECTIVA_CREDITO_BANCARIO_V0.7_ORIGINAL.md,123428,0.117710,False,False
Reclamo colectivo/01_FUENTES_ESTADISTICAS/E-1__preser_tas.xls,21674496,20.670410,False,False
Reclamo colectivo/01_FUENTES_ESTADISTICAS/E-2__serie_ipc_divisiones.csv,1220697,1.164147,False,False
Reclamo colectivo/01_FUENTES_ESTADISTICAS/E-3__IIF-primer-semestre-2023.pdf,2793378,2.663973,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/B-10__bcra_panel_bancos_2023_2026.csv,279415,0.266471,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/B-11__bcra_panel_bancos_resumen_2023_2026.csv,2609,0.002488,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/B-12__bcra_sistema_financiero_2023_2026.csv,3346,0.003191,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/B-13__build_bcra_historical_bank_panel.ps1,14215,0.013556,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/C-1__brecha_costo_credito_vs_cftea_referencia_2019_2026.csv,27903,0.026610,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/C-2__costo_credito_personal_historia_2023_2026.csv,5130,0.004892,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/C-3__costo_credito_personal_resumen_anual_2023_2026.csv,691,0.000659,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/C-4__build_credit_cost_history_2023_2026.ps1,4072,0.003883,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/E-4__bank_roa_snapshot_may2026.csv,585,0.000558,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/IIF-4__bcra_inclusion_prestamos_personales_2023_2025.csv,7827,0.007464,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/IIF-5__bcra_inclusion_proveedores_2023_2025.csv,60415,0.057616,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/IIF-6__bcra_inclusion_prestamos_personales_edad_cortes_2023_2025.csv,21209,0.020226,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/IIF-7__build_bcra_inclusion_credit_data.ps1,5265,0.005021,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/M-1__AUDITORIA_CFTEA_REFERENCIA_Y_CARGA_CREDITO.md,2868,0.002735,False,False
Reclamo colectivo/02_CALCULOS_Y_METODOLOGIA/M-2__AUDITORIA_CFT_RENTABILIDAD_V146.md,2218,0.002115,False,False
Reclamo colectivo/03_REGIMEN_DE_TRANSPARENCIA/T-1__prestamos_personales_api.json,1656776,1.580025,False,False
Reclamo colectivo/03_REGIMEN_DE_TRANSPARENCIA/T-2__PERSONALES.CSV,583290,0.556269,False,False
Reclamo colectivo/03_REGIMEN_DE_TRANSPARENCIA/T-3__regimen-transparencia-v1.pdf,504562,0.481188,False,False
Reclamo colectivo/03_REGIMEN_DE_TRANSPARENCIA/T-4__bcra_transparencia_bancos_prestamos_personales_2026-08-30.csv,183081,0.174600,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-1__202605d.7z,35486621,33.842679,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-2__bcra_bancos_ofertas_y_resultados_2026-08-30.csv,15894,0.015158,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-3__build_bcra_bank_profitability_crosscheck.ps1,5693,0.005429,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-4__202309d.7z,17016237,16.227948,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-5__202312d.7z,17296123,16.494868,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-6__202406d.7z,17346550,16.542959,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-7__202412d.7z,16932603,16.148189,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-8__202506d.7z,33440563,31.891406,False,False
Reclamo colectivo/04_BALANCES_BCRA/B-9__202512d.7z,33938190,32.365980,False,False
Reclamo colectivo/05_INCLUSION_FINANCIERA/IIF-1__inclusion-financiera-deudores-sistema-financiero-ampliado-tipo-asistencia.txt,31974,0.030493,False,False
Reclamo colectivo/05_INCLUSION_FINANCIERA/IIF-2__inclusion-financiera-deudores-sistema-financiero-ampliado-asistencia-rango-etario.txt,596857,0.569207,False,False
Reclamo colectivo/05_INCLUSION_FINANCIERA/IIF-3__inclusion-financiera-deudores-sistema-financiero-ampliado-grupo-institucional.txt,48200,0.045967,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/N-1__t-pusf.pdf,2502846,2.386900,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/N-2__t-tasint.pdf,1360468,1.297443,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/N-3__A7744.pdf,370622,0.353453,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/N-4__A8203.pdf,301937,0.287950,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/N-5__A8433.pdf,1116161,1.064454,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/N-6__informe-anual-pusf-2025.pdf,666469,0.635594,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/N-7__marco-general-pusf-2025.pdf,1149628,1.096371,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/N-8__A5402.pdf,133760,0.127563,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/R-1__PUSF-Informe-2023.pdf,2024271,1.930495,False,False
Reclamo colectivo/06_NORMATIVA_Y_RECLAMOS/R-2__PUSF-Informe-2024.pdf,1189532,1.134426,False,False
Reclamo colectivo/07_CASO_MASVENTAS/MV-1__F0132-SOLICITUD-PRESTAMOS-PERSONALES.pdf,75694,0.072187,False,False
Reclamo colectivo/07_CASO_MASVENTAS/MV-2__Resumen-Solicitud-Prestamo-Personal-F0268-012023.pdf,53652,0.051167,False,False
Reclamo colectivo/07_CASO_MASVENTAS/MV-3__TASAS-05-08-2026.pdf,399435,0.380931,False,False
Reclamo colectivo/07_CASO_MASVENTAS/MV-4__pagina-tasas-interes-cft-2026-08-30.html,135146,0.128885,False,False
Reclamo colectivo/07_CASO_MASVENTAS/MV-5__respuesta-descarga-TASAS-04-06-26.html,299,0.000285,False,False
Reclamo colectivo/08_INVENTARIO/I-1__FUENTES.csv,200822,0.191519,False,False
Reclamo colectivo/INDICE_DOCUMENTAL.csv,14817,0.014131,False,False
Reclamo colectivo/LEEME.md,2281,0.002175,False,False
research/ciclo_ajuste/checkpoints/V100/ANNEX_Q_FREQUENCY_CORRECTION_V86.md,860,0.000820,False,False
research/ciclo_ajuste/checkpoints/V100/ANNEX_Q_INTERIM_AVAILABILITY_NUANCE_V88.md,679,0.000648,False,False
research/ciclo_ajuste/checkpoints/V100/AUDITORIA_V100.md,1394,0.001329,False,False
research/ciclo_ajuste/checkpoints/V100/AUDITORIA_V97.md,1859,0.001773,False,False
research/ciclo_ajuste/checkpoints/V100/AUDITORIA_V98.md,1850,0.001764,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_CMF_BCRA_RAW_ACCOUNT_AUDIT_V96.csv,506,0.000483,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_CMF_OFFICIAL_SOURCE_AUDIT_V96.md,978,0.000933,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_CMF_RECOVERY_STATUS_V96.md,978,0.000933,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_CORRIENTES_BCRA_RAW_ACCOUNT_AUDIT_V95.csv,307,0.000293,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_CORRIENTES_RECOVERY_STATUS_V95.md,822,0.000784,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_DEL_CHUBUT_BCRA_RAW_ACCOUNT_AUDIT_V96.csv,204,0.000195,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_DEL_CHUBUT_RECOVERY_STATUS_V96.md,577,0.000550,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_FORMOSA_BCRA_RAW_ACCOUNT_AUDIT_V95.csv,1301,0.001241,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_FORMOSA_ENTITY_SPECIFIC_CROSSWALK_V95.csv,1580,0.001507,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_FORMOSA_OFFICIAL_SOURCE_AUDIT_V95.md,2671,0.002547,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_FORMOSA_Q4_FOUR_LEG_PROMOTION_V95.csv,1405,0.001340,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_INDUSTRIAL_BCRA_RAW_ACCOUNT_AUDIT_V91.csv,1100,0.001049,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_INDUSTRIAL_ENTITY_SPECIFIC_CROSSWALK_V91.csv,1577,0.001504,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_INDUSTRIAL_Q4_FOUR_LEG_PROMOTION_V91.csv,1032,0.000984,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_LA_PAMPA_BCRA_RAW_ACCOUNT_AUDIT_V93.csv,1124,0.001072,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_LA_PAMPA_ENTITY_SPECIFIC_CROSSWALK_V93.csv,1450,0.001383,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_LA_PAMPA_OFFICIAL_SOURCE_AUDIT_V93.md,2390,0.002279,False,False
research/ciclo_ajuste/checkpoints/V100/BANCO_LA_PAMPA_Q4_FOUR_LEG_PROMOTION_V93.csv,1123,0.001071,False,False
research/ciclo_ajuste/checkpoints/V100/BANCOR_ENTITY_SPECIFIC_CROSSWALK_V88.csv,1490,0.001421,False,False
research/ciclo_ajuste/checkpoints/V100/BANCOR_Q4_FOUR_LEG_PROMOTION_V88.csv,1023,0.000976,False,False
research/ciclo_ajuste/checkpoints/V100/BBVA_BCRA_RAW_ACCOUNT_AUDIT_V86.csv,672,0.000641,False,False
research/ciclo_ajuste/checkpoints/V100/BBVA_ENTITY_SPECIFIC_ACCOUNT_CROSSWALK_V86.csv,1361,0.001298,False,False
research/ciclo_ajuste/checkpoints/V100/BBVA_Q4_FOUR_LEG_PROMOTION_V86.csv,970,0.000925,False,False
research/ciclo_ajuste/checkpoints/V100/BCRA_63_BANK_RAW_SWEEP_V85.csv,13985,0.013337,False,False
research/ciclo_ajuste/checkpoints/V100/BCRA_INFBANC_ANEXO_AUDIT_V81.md,3874,0.003695,False,False
research/ciclo_ajuste/checkpoints/V100/BCRA_PASS_AGGREGATE_RECONCILIATION_V81.csv,629,0.000600,False,False
research/ciclo_ajuste/checkpoints/V100/BCRA_PUBLIC_BANK_PASS_AGGREGATE_CONTROL_V81.csv,2422,0.002310,False,False
research/ciclo_ajuste/checkpoints/V100/BCRA_PUBLIC_BANK_PASS_COMPARISON_V81.csv,693,0.000661,False,False
research/ciclo_ajuste/checkpoints/V100/BCRA_RAW_ACCOUNT_RECONCILIATION_V84.csv,1116,0.001064,False,False
research/ciclo_ajuste/checkpoints/V100/BCRA_SIX_DIGIT_MAPPING_LIMIT_V85.md,1322,0.001261,False,False
research/ciclo_ajuste/checkpoints/V100/BICE_AGN_MANUAL_RECOVERY_OUTCOME_V90.md,2584,0.002464,False,False
research/ciclo_ajuste/checkpoints/V100/BICE_BCRA_RAW_ACCOUNT_AUDIT_V90.csv,799,0.000762,False,False
research/ciclo_ajuste/checkpoints/V100/BICE_ENTITY_SPECIFIC_CROSSWALK_V90.csv,1503,0.001433,False,False
research/ciclo_ajuste/checkpoints/V100/BICE_Q4_FOUR_LEG_PROMOTION_V90.csv,1147,0.001094,False,False
research/ciclo_ajuste/checkpoints/V100/BMA_CNV_RECOVERY_STATUS_V91.md,628,0.000599,False,False
research/ciclo_ajuste/checkpoints/V100/BMA_FY_PRESENTATION_TARGET_CORRECTION_V100.md,1121,0.001069,False,False
research/ciclo_ajuste/checkpoints/V100/BNA_521007_HISTORY_V85.csv,1176,0.001122,False,False
research/ciclo_ajuste/checkpoints/V100/BNA_521007_PRESENTATION_AUDIT_V85.md,669,0.000638,False,False
research/ciclo_ajuste/checkpoints/V100/BNA_SANTANDER_RECOVERY_ROUTE_CORRECTION_V86.md,803,0.000766,False,False
research/ciclo_ajuste/checkpoints/V100/BNA_STATUS_V87.md,795,0.000758,False,False
research/ciclo_ajuste/checkpoints/V100/BPN_BCRA_RAW_ACCOUNT_AUDIT_V94.csv,1266,0.001207,False,False
