indice_tiempo,emae_original,emae_desestacionalizada,emae_tendencia_ciclo,emae_original_via,emae_desestacionalizada_vm,emae_tendencia_ciclo_vm
2007-11-01,129.73508945617357,132.63394522436434,132.18035192895658,0.09813975273371427,0.010530224329302342,0.0062989052398201295
2007-12-01,128.89792837498598,134.19545745914905,132.93703575783613,0.07771329248497366,0.011773096488559247,0.005724631670569664
2008-01-01,126.22689251081431,135.1848834031644,133.5908792494573,0.10047907894835831,0.007373021134612827,0.004918444945712679
2008-02-01,122.8249045091645,133.3999935398552,134.10537785438112,0.08942137446255075,-0.013203324353848842,0.0038513003867808493
2008-03-01,132.33412728743554,133.34856433703652,134.4429606601326,0.023602235752291135,-0.00038552627668082096,0.0025172950641699286
2008-04-01,145.28049855207212,135.77171533194928,134.56982378394784,0.08854445098099134,0.018171556678992572,0.0009436204260329362
2008-05-01,154.15616391286648,134.86568584437137,134.45637396260904,0.044362481240256525,-0.006673182889107352,-0.0008430554350799469
2008-06-01,140.50348421669764,133.42956186626603,134.0834201204926,0.03219560797138683,-0.010648549845084858,-0.0027737907183198727
2008-07-01,136.63868805371584,135.2705449851025,133.45100930890266,0.07262197929018327,0.01379741560331027,-0.004716547437570142
2008-08-01,131.34092143552698,135.69670899087814,132.57920516140484,0.03748714579465997,0.0031504567814269534,-0.0065327654845968655
2008-09-01,132.18593848988462,135.88745052008764,131.5062394155676,0.07024081170157487,0.0014056459484388028,-0.008093016883990174
2008-10-01,130.39517884255912,132.51868206161774,130.28874097407365,0.015417126363592786,-0.024790872487315596,-0.009258104002552869
2008-11-01,125.52756329262156,130.34293540775275,128.9977459211868,-0.032431674277091954,-0.016418414521005502,-0.00990872306566942
2008-12-01,123.46600579407662,125.16364109091062,127.71129410035056,-0.04214127138728699,-0.039735903604132546,-0.009972668992388663
2009-01-01,116.75841920206521,124.28562247687007,126.51485952450585,-0.07501153771917429,-0.00701496541957269,-0.009368275408004223
2009-02-01,114.85886148592792,126.25309492017813,125.48951494382725,-0.06485690385895808,0.0158302497432814,-0.008104538743767051
2009-03-01,126.16560261026108,123.44938283928373,124.70383014653524,-0.046613256939958915,-0.022207076053597063,-0.0062609597116038175
2009-04-01,127.9905588745035,121.7610204389685,124.20786246308982,-0.11901074025686569,-0.013676556022262787,-0.003977164798086932
2009-05-01,133.03567047814315,121.10714093030056,124.02965360309867,-0.13700712899590087,-0.005370187489482276,-0.001434763117706126
2009-06-01,129.31265804805898,122.54862483482249,124.17620579445102,-0.07964803315040299,0.011902550860741741,0.0011815899431707067
2009-07-01,127.3630583750141,124.74316928764071,124.63140592081291,-0.06788435845530998,0.017907540421413445,0.003665759663452661
2009-08-01,124.00328620894652,126.78125955623318,125.3618782008654,-0.055867091127287265,0.016338291549198233,0.005861061059654844
2009-09-01,126.18512812472765,128.17307879087852,126.32385763359277,-0.04539673760848757,0.010978114900554345,0.007673620135030319
2009-10-01,127.07986188269525,129.21401722044254,127.46687640464464,-0.02542514983523148,0.008121349969772922,0.009048320661384678
2009-11-01,127.09219178029132,129.7416424240264,128.73826941693198,0.01246442173040819,0.004083343393648278,0.009974301152962255
2009-12-01,126.28656380555832,128.07380760963594,130.0874857820044,0.02284481459767946,-0.012855046253689153,0.010480305282827942
2010-01-01,121.50567852923163,131.71647160425476,131.46818184920983,0.04065881809302922,0.028441912227061578,0.010613596372514706
2010-02-01,119.82280209203972,133.16629136348354,132.8405494728619,0.04321774168656518,0.011007125696357747,0.010438781493351286
2010-03-01,136.89550162046118,133.95266697786073,134.17457305011104,0.08504615194797509,0.005905215248735516,0.010042291924738293
2010-04-01,145.77413149301782,136.86731155889026,135.44667360302103,0.1389444094540704,0.02175876484423611,0.009480936096848183
2010-05-01,158.1106315304388,139.20469756629134,136.6390329223582,0.18848299078114777,0.017077752026972207,0.008803164283176557
2010-06-01,149.86155200805445,140.59473651662628,137.74117752397282,0.15890860392304745,0.009985575017487917,0.008066103645807203
2010-07-01,139.50568662872732,139.40059135418525,138.75008074265216,0.09533869874543882,-0.008493526799275343,0.007324630417826512
2010-08-01,137.24598068715568,139.99014904662806,139.6702141642531,0.10679309301444732,0.004229233798190251,0.006631588368640706
2010-09-01,136.69642672162283,139.36471514824964,140.51486958521636,0.08330061357551813,-0.004467699353403134,0.006047498573818615
2010-10-01,135.13884450692316,140.2011543727623,141.29891264089952,0.06341667755090086,0.006001800553482042,0.005579787092978563
2010-11-01,139.59882328372223,142.22429590175696,142.03634549443612,0.0984059785911282,0.01443027725446271,0.005218956322832611
2010-12-01,138.47764951271685,141.95062770209205,142.73994616078647,0.09653509716147625,-0.001924201472960334,0.004953666358431547
2011-01-01,133.0769197185519,145.79775066424423,143.42185880926928,0.0952321021485139,0.027101838325266386,0.004777307732165496
2011-02-01,129.50988684262188,143.90134391739392,144.08510316307877,0.08084508608921695,-0.013007105652936559,0.004624430050732542
2011-03-01,147.00183909502377,144.8183961926174,144.72275189144895,0.07382519772331236,0.0063727846471670095,0.004425500724030371
2011-04-01,151.03582303961804,144.9241341042757,145.3160670518996,0.03609482349652865,0.0007301414353302959,0.004099667486254503
2011-05-01,166.17834208101743,147.20668283056813,145.8378186729356,0.05102573098650524,0.015749955936601195,0.0035904606532577077
2011-06-01,156.69365851225533,146.82617716647448,146.25757499492636,0.04558945515147002,-0.0025848396063078384,0.0028782405401447876
2011-07-01,146.37808828046835,147.20452435835605,146.54658760330233,0.04926251981419824,0.0025768374494461455,0.001976052237882442
2011-08-01,146.3985053847187,146.94451858893322,146.6822711064609,0.06668701445199815,-0.0017662892533782326,0.000925872825683598
2011-09-01,147.170906821271,148.23910793840312,146.6557706425408,0.07662585153728302,0.008810055399830218,-0.0001806657595371064
2011-10-01,145.0500024277993,147.30842063741903,146.47440987825942,0.07334055546381706,-0.00627828454938367,-0.0012366425370565538
2011-11-01,146.3616451241655,147.2226227408559,146.1626137484821,0.04844469087463892,-0.0005824371491586078,-0.0021286730565186927
2011-12-01,143.36165785374328,147.8235965706477,145.75751121871667,0.035269289724461285,0.004082075285736692,-0.0027715878867802246
2012-01-01,136.19408129361287,147.72034962344037,145.30901815706332,0.02342375809158753,-0.0006984469976551111,-0.003076980787496808
2012-02-01,132.3605259407412,144.77043972585201,144.87333417866736,0.02201097667225497,-0.019969556700265657,-0.002998327178324445
2012-03-01,147.44101624495764,145.35685071868917,144.5042287348506,0.002987562282469156,0.004050626591641304,-0.0025477804173509354
2012-04-01,145.52027831854522,141.92249611031556,144.2442246022837,-0.036518122721296606,-0.023627057076381987,-0.0017992839022308261
2012-05-01,157.40418371936033,140.26898568942326,144.1263170230722,-0.05279965037429136,-0.011650798613399758,-0.0008174162919631555
2012-06-01,149.0331017415051,140.77015680137492,144.16693608297186,-0.04888874791414139,0.003572928894355414,0.00028182958351138156
2012-07-01,146.86279961903688,144.80384994208052,144.36477390123167,0.0033113654117397574,0.0286544622266571,0.0013722828800770514
2012-08-01,145.69325698881013,145.02160191120578,144.7035464785658,-0.004817319644454443,0.001503771959187219,0.002346642939128145
2012-09-01,142.47153651731426,146.22331100475628,145.1541505170672,-0.03193138104166053,0.008286414421806682,0.0031139806139314887
2012-10-01,147.23130295530083,147.10778660952417,145.67732272292085,0.015038266053027485,0.0060488002815031906,0.003604252472216558
2012-11-01,146.37343184468628,146.95167056051343,146.23301462509656,8.053148426128586e-05,-0.0010612357959345787,0.0038145395027106587
2012-12-01,143.58505809958143,149.2530751098041,146.78448288401242,0.001558298426389939,0.015660962141583495,0.003771161117957433
2013-01-01,136.51707182504433,145.83140704285728,147.3021553597139,0.0023715460199416325,-0.022925276845582657,0.0035267520485156465
2013-02-01,132.795321964955,148.71460318690657,147.7605637325897,0.0032849372660280094,0.019770748993747134,0.0031120275990284083
2013-03-01,149.40394566736484,148.72416763279338,148.13874050639018,0.013313319945828397,6.431410017484041e-05,0.00255938908357777
2013-04-01,155.94159584157654,148.5158173026556,148.42256691313085,0.07161419455382685,-0.0014009177758669011,0.001915949911349628
2013-05-01,167.9734791225302,148.40461061124805,148.60458826128718,0.06714748714693712,-0.0007487868526550301,0.0012263724576524737
2013-06-01,156.27186443024067,149.16976623304328,148.67957953981866,0.04857150930999921,0.005155875000404109,0.0005046363602154713
2013-07-01,150.73100129825897,148.1571809182873,148.64353827158004,0.02633888016064148,-0.006788140387469923,-0.00024240900028217992
2013-08-01,148.42144953050052,150.1393239585333,148.49767508169478,0.018725592371786347,0.013378649809348246,-0.0009812951950777915
2013-09-01,147.0048441881334,150.20867647660958,148.24818079947482,0.03181904106346337,0.0004619210760228043,-0.001680122480589006
2013-10-01,148.6939593959755,148.89274574913006,147.90417371392104,0.009934412121033204,-0.00876068385892765,-0.0023204809913930547
2013-11-01,145.69589762827002,148.05577237352784,147.47713700133818,-0.004628805978500168,-0.005621317354254671,-0.0028872526167440073
2013-12-01,142.5768791271264,147.21323907051627,146.9845397326708,-0.0070214755337273975,-0.0056906481220195815,-0.003340160235568561
2014-01-01,137.96969739537636,145.49024577343866,146.45008927645372,0.010640614766435021,-0.011704064851479075,-0.0036360998047081238
2014-02-01,132.48630687243056,146.65085547526382,145.89980519806326,-0.002327002848835207,0.00797723377024525,-0.003757485441689852
2014-03-01,144.53782808347017,145.4966392969553,145.36351172943864,-0.03257020798318578,-0.00787050422970907,-0.0036757654878056202
2014-04-01,152.34143546147135,144.96837261957455,144.8742503122984,-0.023086594443747117,-0.0036307826760352668,-0.0033657787385523363
2014-05-01,164.20324390256107,145.3118039943377,144.46435505047734,-0.022445419596380845,0.002369008967662296,-0.0028293175698060223
2014-06-01,153.80352402990053,144.61057488365566,144.16113373425677,-0.015795168307101193,-0.004825685810833136,-0.0020989351741100394
2014-07-01,145.42281373408593,144.0186377461199,143.98903867052812,-0.035216296040318014,-0.004093318472815639,-0.0011937688007218129
2014-08-01,140.10530396605887,143.62297988405217,143.9659579506929,-0.05603061815356199,-0.002747268466496706,-0.00016029497834225026
2014-09-01,141.71873319955728,143.527686653086,144.10027779726656,-0.03595875372522471,-0.0006634957096915173,0.0009329972757841176
2014-10-01,143.3493974176129,143.84908137106828,144.39085570296888,-0.03594336985895921,0.0022392524082069085,0.0020164978870556636
2014-11-01,140.8775968982631,144.81236473825567,144.82197606929125,-0.033070943028885864,0.006696486053341885,0.002985787183152695
2014-12-01,140.4359377491282,144.89257679679147,145.367421324985,-0.015016048822960214,0.0005539033816677375,0.0037663155171476603
2015-01-01,133.99818907035032,144.22067730244422,145.99228010040554,-0.028785366642103866,-0.00463722510290907,0.004298478776916426
2015-02-01,132.627886955774,148.08709344244303,146.65298339662098,0.0010686393687444706,0.0268090277505118,0.004525604338538045
2015-03-01,149.4090129833281,147.61645939564093,147.3027179653548,0.03370179948355684,-0.003178089567846314,0.004430421759485341
2015-04-01,157.4845995373143,149.55848567884146,147.8972063512932,0.03376076942076395,0.013155892582381624,0.004035827676161574
2015-05-01,168.88610058983411,149.8710034239255,148.39251755933097,0.02851866123943239,0.0020896022292917846,0.0033490234214519888
2015-06-01,162.93739000912225,150.67685018751834,148.75194320363033,0.059386584519650114,0.005376935799338298,0.0024221278148721125
2015-07-01,151.8447963430633,150.52108488494423,148.95099849194955,0.044160764353798926,-0.0010337706315220886,0.001338169330982879
2015-08-01,146.46506720486232,150.3255201279086,148.98096048098034,0.045392737168209865,-0.001299251577844558,0.00020115332783362304
2015-09-01,145.88232371860067,149.03145093375412,148.84304759375658,0.029379253010825012,-0.008608446477041128,-0.0009257081359827169
2015-10-01,147.04587615341626,149.28462544833593,148.5518712917724,0.02578649650709437,0.0016987992332863655,-0.0019562640425027666
2015-11-01,146.175581385648,148.57533910280844,148.13415147723566,0.03760700497475767,-0.004751235054496305,-0.0028119458267629226
2015-12-01,141.9421187346255,146.9303532943375,147.62358567346106,0.010725039542142838,-0.011071728447025038,-0.0034466448059619383
2016-01-01,134.74645041349706,147.90228794480254,147.05884131449477,0.005584115340199816,0.006614934413980506,-0.003825569988629667
2016-02-01,134.2323610386252,146.86931898530125,146.48052100056762,0.012097561980960023,-0.0069841310358010845,-0.003932577659104339
2016-03-01,150.0878942366954,145.9774983388357,145.93166785307798,0.004543777110976918,-0.006072205227252425,-0.0037469360686360176
2016-04-01,153.25067436662908,144.70807119513321,145.44994793136155,-0.026884693380333006,-0.008696046706842112,-0.0033009964787179056
2016-05-01,163.51360808690507,144.6247889392503,145.0638187966789,-0.031811336067122366,-0.0005755190791715847,-0.0026547217113123624
2016-06-01,153.66209524099784,144.40593395794969,144.795120666016,-0.05692551456485902,-0.0015132605060709636,-0.0018522753150426751
2016-07-01,143.73110098180126,144.56971196835462,144.65413849762604,-0.053434135094960734,0.0011341501413136257,-0.0009736665692979329
2016-08-01,143.6741026486049,145.62439225744868,144.6438070847106,-0.01905549636865743,0.007295306013509304,-7.14214817683967e-05
2016-09-01,142.00773744282046,145.01346587648703,144.76293538516143,-0.026559669307530953,-0.004195220124123153,0.0008235976558681557
2016-10-01,141.1368632980814,145.13693619452528,145.0032415400751,-0.040184825374972345,0.0008514403630861978,0.0016599978045090324
2016-11-01,144.93832064073018,145.78761585131699,145.34973845890553,-0.008464209501952383,0.004483212019300424,0.0023895805028240603
2016-12-01,142.59014516031914,146.9513325721173,145.7898359883429,0.004565427312700479,0.007982274173323135,0.0030278522280369202
2017-01-01,136.63265948316212,147.10315056347034,146.30916445024215,0.013998209703312057,0.001033117486556563,0.00356217193317093
2017-02-01,132.15851633982274,146.83985693267059,146.88994972865572,-0.015449662680117342,-0.0017898571838279587,0.00396957552587951
2017-03-01,152.6209585590573,147.67109458512658,147.5146099559744,0.016877206088101532,0.005660844881081095,0.004252572953238776
2017-04-01,151.94634480448738,147.66807814570066,148.16341792098223,-0.008511085302119454,-2.042674251445664e-05,0.004398262417542709
2017-05-01,168.3892094693678,148.68211497089837,148.81064989468004,0.029817710216946836,0.006867000897764708,0.004368365570798227
2017-06-01,161.03568546945232,150.26860128620675,149.4263530717264,0.04798574571620946,0.010670323835646922,0.004137494040124867
2017-07-01,150.30605012392,150.45415651887882,149.97613834878806,0.04574479077392752,0.001234823716224298,0.0036793059976358844
2017-08-01,149.2553427738411,150.39131093623385,150.42258328427556,0.03884652851381773,-0.0004177058587083726,0.0029767731080609927
2017-09-01,146.38655965775385,151.2137601387664,150.7271512705445,0.0308350959869108,0.0054687281958814005,0.0020247490743685592
2017-10-01,149.38594966601454,151.69328476469425,150.85914085952476,0.05844742596065089,0.003171170569978621,0.0008756855541132147
2017-11-01,151.92604285202697,152.6108173740612,150.79269365352215,0.048211695708947816,0.006048604002413249,-0.0004404586001486299
2017-12-01,146.7833849092245,152.23047843206538,150.51491752532093,0.029407640648593088,-0.0024922148281506518,-0.001842106016352929
2018-01-01,142.74091260617223,150.97432403194165,150.03080673561695,0.04470565929197079,-0.008251661645301169,-0.003216364182789562
2018-02-01,138.81804035165743,152.21496614021012,149.3624332264886,0.050390426559502766,0.00821757021416425,-0.004454908452942941
2018-03-01,155.85731953576973,151.54850660607454,148.54828673930285,0.021205219828704713,-0.004378410027839785,-0.00545081162377159
2018-04-01,151.52454398394343,146.80644414143845,147.63523092998457,-0.0027759853064361906,-0.031290723814008325,-0.0061465253444535906
2018-05-01,159.5666923779167,144.58761676999234,146.67848734799458,-0.05239360122452529,-0.01511396440682411,-0.006480455755467518
2018-06-01,151.12576323345522,143.27264246575626,145.7358438372596,-0.06153867204717778,-0.009094653702798827,-0.0064265968907801785
2018-07-01,145.9635244300046,143.5945614981515,144.85986468982435,-0.02889122354246665,0.002246898129712349,-0.006010732324804424
2018-08-01,146.76596003413968,146.54647689029972,144.09839390385193,-0.01667868428317143,0.020557292430509078,-0.005256602907940611
2018-09-01,137.746569718648,143.13178589235872,143.48526623050319,-0.05902174324819032,-0.023301078745803783,-0.0042549237138468365
2018-10-01,142.8432759845676,143.55929161700038,143.0362658780196,-0.043797115432037126,0.0029867979497102404,-0.0031292436100183174
2018-11-01,140.59240732533567,141.6175594883119,142.75240421627376,-0.07459968886131019,-0.01352564579288107,-0.0019845432904961324
2018-12-01,136.25161596905636,141.94245053564785,142.62030929088488,-0.07175041607523447,0.002294143808930338,-0.000925342911834659
2019-01-01,134.5362398566958,141.42634449054745,142.61157661917866,-0.05747947522315089,-0.0036360232133006987,-6.123021152903974e-05
2019-02-01,132.2678886127366,143.72785091696355,142.688447452415,-0.04718516211817859,0.016273534006034707,0.0005390223925623161
2019-03-01,144.96325495574916,142.3364044300718,142.80929312695918,-0.06989767700656724,-0.009681119407369598,0.0008469198221843222
2019-04-01,149.9162214035227,142.6321706673912,142.92899490596105,-0.010614271048993484,0.0020779380967479444,0.0008381932042438311
2019-05-01,164.1356990759204,144.8517628366828,143.00611711109545,0.02863383723705004,0.015561651757145079,0.0005395840444071265
2019-06-01,150.85897174113128,144.04490409998212,143.00568802760029,-0.001765360760572654,-0.005570237606361772,-3.0004555318097204e-06
2019-07-01,146.77702964007034,145.82192292861072,142.90114762770563,0.005573345897494031,0.012336561572460436,-0.0007310226700526501
2019-08-01,141.27693468084036,144.77374425103372,142.67645193678277,-0.03739985315411354,-0.007188073346763857,-0.0015723854892212286
2019-09-01,134.87706647993653,140.5287061282339,142.32683422868618,-0.020831758239588383,-0.029321878388660405,-0.0024504233414179843
2019-10-01,141.6393366170138,143.75161347511875,141.85824620693592,-0.008428393701106929,0.022934156555486362,-0.003292337838396331
2019-11-01,137.77182966933145,140.81021564190533,141.28726807080514,-0.02006209090279898,-0.020461668304839753,-0.004024990801718031
2019-12-01,135.76515452763502,140.07998791005343,140.64135515964173,-0.003570316857980038,-0.005185900245398001,-0.004571628569105868
2020-01-01,133.8910860895724,140.92554601700547,139.9508919074238,-0.0047953902072079835,0.006036251998358111,-0.004909389926129437
2020-02-01,128.97363874659823,139.58431341498277,139.2495014998698,-0.02490589288669698,-0.009517313502981573,-0.005011689443308098
2020-03-01,128.21106074025667,126.02034936546131,138.57159350028013,-0.11556165885352254,-0.09717398551222534,-0.004868297496851803
2020-04-01,113.29503444580156,106.05639981841499,137.9517744420114,-0.2442776813267562,-0.15841845898356077,-0.0044729157153515775
2020-05-01,131.02956919734916,117.2662545414722,137.42336915504214,-0.20169975249112693,0.10569710778651942,-0.0038303623792196317
2020-06-01,132.52196526648777,124.35972004671306,137.01191055029554,-0.12155065265928744,0.06049025384990192,-0.002994094871028752
2020-07-01,127.46368946979405,126.14854476042942,136.73449987129194,-0.13158285201462971,0.014384277425555592,-0.002024719441466094
2020-08-01,125.18389375984655,128.83372679932165,136.60088049432886,-0.1139113115481285,0.02128587407799043,-0.0009772177255108483
2020-09-01,127.17507609335286,130.76173160851343,136.61209476684212,-0.05710378040976572,0.014965062775797344,8.209517005064448e-05
2020-10-01,131.34550189452798,133.35013477038626,136.76269563502817,-0.07267638332929982,0.01979480640117437,0.0011023977667796725
2020-11-01,132.06865525299673,134.79827594761082,137.0399040235206,-0.041395794989607104,0.0108596903911502,0.0020269298378865486
2020-12-01,133.85436559460618,136.908539925864,137.42718773237806,-0.014074222061448705,0.01565497750930689,0.002826065237107933
2021-01-01,131.52153739731895,139.85869931136128,137.90773055216602,-0.017697583621573143,0.02154839564496691,0.003496708531384396
2021-02-01,126.23926696836419,138.277787243682,138.46922791775205,-0.02120101289540577,-0.011303637710513459,0.004071543802061539
2021-03-01,145.9569001036472,140.9428375105934,139.1015222090131,0.13841114222853124,0.01927316252331157,0.004566316291130246
2021-04-01,147.2808440187596,139.42174873428777,139.80063611380118,0.29997616170209374,-0.010792238918783559,0.005025925623858951
2021-05-01,151.16932233874826,138.92350185503292,140.5649059214629,0.15370387970264754,-0.00357366683303062,0.005466855008009919
2021-06-01,148.97961710841247,141.54410781899168,141.39166062844572,0.12418810578933147,0.018863661864019,0.0058816580252596395
2021-07-01,142.42591306035814,141.35346521561027,142.28165460957507,0.11738420292713858,-0.0013468777070198001,0.006294529515910474
2021-08-01,140.97494072777735,143.29318922352883,143.23502605857846,0.1261428007521832,0.013722507651014126,0.006700592930406035
2021-09-01,141.2960890902841,144.12507279457796,144.24592259774104,0.11103600981190474,0.0058054648344203486,0.007057607115938058
2021-10-01,139.5147586996789,143.32018242264803,145.3025560345158,0.06219670020912438,-0.005584665848371473,0.007325222215960769
2021-11-01,143.75187761888859,145.6282008947839,146.38014447859447,0.08846324923586855,0.01610393200121374,0.007416169911165893
2021-12-01,147.2298783181341,149.65215293879575,147.44080755534532,0.09992586094679388,0.027631681359018723,0.007245949104155658
2022-01-01,139.6379616122818,148.50300074015578,148.4404600410748,0.06171174984400918,-0.007678821694666493,0.006780025844298487
2022-02-01,137.84951352507593,150.71219600987763,149.33271238306372,0.09197016772619016,0.014876435214850714,0.006010843281825107
2022-03-01,153.9308507942523,150.36649250775957,150.07881778771394,0.05463222831495207,-0.002293799116930062,0.004996262324200806
2022-04-01,157.661692173444,152.26721240793535,150.651089556285,0.07048335595742627,0.012640581478468027,0.003813141501291195
2022-05-01,164.6893631140829,152.22665108010588,151.0333217649599,0.0894364052584573,-0.00026638254676125683,0.0025372017540710168
2022-06-01,161.45483428121702,154.32065688488396,151.22201815253945,0.08373774490054121,0.01375584229121718,0.001249369247623422
2022-07-01,152.4453874358741,152.5203863881395,151.23059877801032,0.07034867574462966,-0.011665777823168355,5.674190554860736e-05
2022-08-01,151.4657389160673,151.65878749519123,151.08612942118208,0.07441604964777171,-0.00564907363108591,-0.0009552918390564047
2022-09-01,149.17434970526307,150.7087508549645,150.82457670878878,0.05575710315623095,-0.006264303281844796,-0.0017311497315823932
2022-10-01,146.55439616164352,149.06554743419156,150.48557863738,0.05045801266888339,-0.010903171922341137,-0.0022476315120931734
2022-11-01,148.0304949294996,148.29221401437047,150.1065998453982,0.029763905567580684,-0.005187874952543914,-0.0025183728262427874
2022-12-01,146.18080633804541,148.43349371359295,149.7203483607755,-0.007125401393199948,0.0009527115105907313,-0.0025731812260122444
2023-01-01,143.03462349514643,149.92114342631578,149.34922137615646,0.02432477417778256,0.010022331722470135,-0.0024788012363204937
2023-02-01,137.26646276487918,150.1002900309666,149.00211604628635,-0.004229617829523136,0.001194938889582664,-0.0023241187779338146
2023-03-01,155.06501366860087,150.75256289433395,148.67363087150412,0.00736800237571944,0.004345580299896845,-0.0022045671799734157
