persona_id,persona,nivel_cargo_actual,jurisdiccion_actual,oa_nombre,oa_person_key,estado_revision_identidad,anio,tipo_ddjj,rectificativa,dj_id,organismo_oa,cargo_oa,total_bienes_ars,deudas_ars,diferencia_valuacion_ars,ingresos_neto_gastos_ars,fuente_url,publicable_en_tab
dip-finocchiaro-alejandro,Alejandro Finocchiaro,Diputados nacionales,Buenos Aires,FINOCCHIARO ALEJANDRO OSCAR,0cd159cd7e746afe,identidad_confirmada_cruce_oficial,2017,Anual,0,328355,MINISTERIO DE EDUCACION,MINISTRO DE EDUCACION,8632666.77,0.00,517478.63,2309927.52,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-finocchiaro-alejandro,Alejandro Finocchiaro,Diputados nacionales,Buenos Aires,FINOCCHIARO ALEJANDRO OSCAR,0cd159cd7e746afe,identidad_confirmada_cruce_oficial,2018,Anual,0,371699,MINISTERIO DE EDUCACION,MINISTRO DE EDUCACION,113297270.00,0.00,1514125.54,3348821.82,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-finocchiaro-alejandro,Alejandro Finocchiaro,Diputados nacionales,Buenos Aires,FINOCCHIARO ALEJANDRO OSCAR,0cd159cd7e746afe,identidad_confirmada_cruce_oficial,2019,Anual,0,448128,MINISTERIO DE EDUCACION,MINISTRO DE EDUCACION,16562739.45,0.00,2249997.75,4611616.43,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-finocchiaro-alejandro,Alejandro Finocchiaro,Diputados nacionales,Buenos Aires,FINOCCHIARO ALEJANDRO OSCAR,0cd159cd7e746afe,identidad_confirmada_cruce_oficial,2020,Anual,1,540261,,DIPUTADO NACIONAL,19693834.61,146551.78,2729900.32,2650076.75,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-finocchiaro-alejandro,Alejandro Finocchiaro,Diputados nacionales,Buenos Aires,FINOCCHIARO ALEJANDRO OSCAR,0cd159cd7e746afe,identidad_confirmada_cruce_oficial,2021,Anual,0,585735,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,49309480.49,464132.62,28779520.76,3630772.17,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-finocchiaro-alejandro,Alejandro Finocchiaro,Diputados nacionales,Buenos Aires,FINOCCHIARO ALEJANDRO OSCAR,0cd159cd7e746afe,identidad_confirmada_cruce_oficial,2022,Anual,1,667170,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,86880872.18,3407500.00,29898206.87,11122454.86,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-finocchiaro-alejandro,Alejandro Finocchiaro,Diputados nacionales,Buenos Aires,FINOCCHIARO ALEJANDRO OSCAR,0cd159cd7e746afe,identidad_confirmada_cruce_oficial,2023,Anual,0,733772,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,138076741.04,1978070.00,32904513.03,26721398.89,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-finocchiaro-alejandro,Alejandro Finocchiaro,Diputados nacionales,Buenos Aires,FINOCCHIARO ALEJANDRO OSCAR,0cd159cd7e746afe,identidad_confirmada_cruce_oficial,2024,Anual,0,787036,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,277791960.40,0.00,94936302.20,63073650.98,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frade-monica,Mónica Frade,Diputados nacionales,Buenos Aires,FRADE MONICA EDITH,bc2ef5b8f4a9ee49,identidad_confirmada_cruce_oficial,2018,Anual,0,413438,,FUNC. PUBLICA CATEGOR.A-3-T -BLOQUE COALIC.CIVICA,2643098.10,0.00,161852.65,1012209.61,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frade-monica,Mónica Frade,Diputados nacionales,Buenos Aires,FRADE MONICA EDITH,bc2ef5b8f4a9ee49,identidad_confirmada_cruce_oficial,2019,Anual,0,444017,FRADE MONICA EDITH,ABOGADA,3605240.84,0.00,825905.25,1329033.98,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frade-monica,Mónica Frade,Diputados nacionales,Buenos Aires,FRADE MONICA EDITH,bc2ef5b8f4a9ee49,identidad_confirmada_cruce_oficial,2020,Anual,0,503906,FRADE MONICA EDITH,ABOGADA,3595381.56,0.00,0.00,2354827.38,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frade-monica,Mónica Frade,Diputados nacionales,Buenos Aires,FRADE MONICA EDITH,bc2ef5b8f4a9ee49,identidad_confirmada_cruce_oficial,2021,Anual,0,596659,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACION,4666137.35,0.00,0.00,3049493.57,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frade-monica,Mónica Frade,Diputados nacionales,Buenos Aires,FRADE MONICA EDITH,bc2ef5b8f4a9ee49,identidad_confirmada_cruce_oficial,2022,Anual,0,643954,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACION,10033115.72,0.00,0.00,5713648.98,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frade-monica,Mónica Frade,Diputados nacionales,Buenos Aires,FRADE MONICA EDITH,bc2ef5b8f4a9ee49,identidad_confirmada_cruce_oficial,2023,Anual,0,707715,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACION,55556746.70,0.00,6357121.24,13897961.69,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frade-monica,Mónica Frade,Diputados nacionales,Buenos Aires,FRADE MONICA EDITH,bc2ef5b8f4a9ee49,identidad_confirmada_cruce_oficial,2024,Anual,0,797853,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACION,87585548.96,0.00,12080970.26,40579024.19,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-fregonese-alicia,Alicia Fregonese,Diputados nacionales,Entre Rios,FREGONESE ALICIA MARIA,ab9b00ebd58ca640,identidad_confirmada_cruce_oficial,2017,Anual,0,286455,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,352090.88,0.00,7547.79,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-fregonese-alicia,Alicia Fregonese,Diputados nacionales,Entre Rios,FREGONESE ALICIA MARIA,ab9b00ebd58ca640,identidad_confirmada_cruce_oficial,2018,Anual,0,407805,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,811375.14,0.00,0.00,1068572.18,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-fregonese-alicia,Alicia Fregonese,Diputados nacionales,Entre Rios,FREGONESE ALICIA MARIA,ab9b00ebd58ca640,identidad_confirmada_cruce_oficial,2019,Anual,0,433625,,,1192387.41,0.00,699000.34,2463224.31,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-fregonese-alicia,Alicia Fregonese,Diputados nacionales,Entre Rios,FREGONESE ALICIA MARIA,ab9b00ebd58ca640,identidad_confirmada_cruce_oficial,2020,Anual,0,523146,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADA NACIONAL,2227521.20,0.00,722917.15,1523242.87,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-fregonese-alicia,Alicia Fregonese,Diputados nacionales,Entre Rios,FREGONESE ALICIA MARIA,ab9b00ebd58ca640,identidad_confirmada_cruce_oficial,2021,Baja,0,682096,,,2726388.42,295982.08,1409085.88,1907953.10,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-freites-andrea,Andrea Freites,Diputados nacionales,Tierra Del Fuego,FREITES ANDREA GRACIELA,41464f21e8979a10,identidad_confirmada_cruce_oficial,2023,Anual,0,753307,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,Diputado Nacional,30781370.36,8233089.19,4099171.90,18610232.56,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frias-maira,Maira Frias,Diputados nacionales,Chubut,FRIAS MAIRA RAQUEL,8a0d0d30dcdb1b4f,identidad_confirmada_cruce_oficial,2018,Anual,0,413071,,DIPUTADA NACIONAL,0.00,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-frias-maira,Maira Frias,Diputados nacionales,Chubut,FRIAS MAIRA RAQUEL,8a0d0d30dcdb1b4f,identidad_confirmada_cruce_oficial,2024,Anual,0,791382,ADMINISTRACION NACIONAL DE LA SEGURIDAD SOCIAL ANS,jefa de oficina,81121970.00,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-galmarini-sebastian,Sebastián Galmarini,Diputados nacionales,Buenos Aires,GALMARINI SEBASTIAN,065e23421025743f,identidad_confirmada_cruce_oficial,2021,Anual,0,589190,BANCO DE LA PROVINCIA DE BUENOS AIRES,DIRECTOR BANCO PROVINCIA,64637388.31,0.00,4529103.01,20020781.01,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-galmarini-sebastian,Sebastián Galmarini,Diputados nacionales,Buenos Aires,GALMARINI SEBASTIAN,065e23421025743f,identidad_confirmada_cruce_oficial,2024,Anual,0,824600,BANCO DE LA PROVINCIA DE BUENOS AIRES,DIPUTADO NACIONAL,467294286.86,0.00,60138279.98,254304134.83,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-carlos,Carlos García,Diputados nacionales,Chaco,GARCIA CARLOS DANIEL,24fc20286595f8a4,identidad_confirmada_cruce_oficial,2022,Inicial,0,677635,,DIPUTADO NACIONAL,42306000.00,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-carlos,Carlos García,Diputados nacionales,Chaco,GARCIA CARLOS DANIEL,24fc20286595f8a4,identidad_confirmada_cruce_oficial,2024,Inicial,0,690570,,DIPUTADO NACIONAL,42306000.00,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-maria-teresa,María Teresa García,Diputados nacionales,Buenos Aires,GARCIA MARIA TERESA,c2df9aac1695ec55,revision_manual_identidad,2017,Anual,0,281056,HONORABLE CAMARA DE SENADORES PCIA BS AS,SENADORA DE LA PROVINCIA DE BUENOS AIRES,3463595.55,0.00,27174.47,1193594.17,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-garcia-maria-teresa,María Teresa García,Diputados nacionales,Buenos Aires,GARCIA MARIA TERESA,c2df9aac1695ec55,revision_manual_identidad,2018,Anual,0,376848,HONORABLE CAMARA DE SENADORES PCIA BS AS,SENADORA DE LA PROVINCIA DE BUENOS AIRES,8998837.95,0.00,5799376.17,2054840.46,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-garcia-maria-teresa,María Teresa García,Diputados nacionales,Buenos Aires,GARCIA MARIA TERESA,c2df9aac1695ec55,revision_manual_identidad,2019,Baja,0,467952,HONORABLE CAMARA DE SENADORES PCIA BS AS,SENADORA DE LA PROVINCIA DE BUENOS AIRES,2919667.60,0.00,6442839.12,2699249.94,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-garcia-maria-teresa,María Teresa García,Diputados nacionales,Buenos Aires,GARCIA MARIA TERESA,c2df9aac1695ec55,revision_manual_identidad,2020,Anual,0,513674,MINISTERIO DE GOBIERNO BS.AS.,MINISTRA DE GOBIERNO,5719208.87,0.00,880868.38,1968458.89,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-garcia-maria-teresa,María Teresa García,Diputados nacionales,Buenos Aires,GARCIA MARIA TERESA,c2df9aac1695ec55,revision_manual_identidad,2021,Anual,0,597670,MINISTERIO DE GOBIERNO BS.AS.,MINISTRA DE GOBIERNO DE LA PROVINCIA DE BUENOS AIR,13513362.83,0.00,5677895.03,2116258.93,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-garcia-maria-teresa,María Teresa García,Diputados nacionales,Buenos Aires,GARCIA MARIA TERESA,c2df9aac1695ec55,revision_manual_identidad,2022,Anual,0,662132,HONORABLE CAMARA DE SENADORES PCIA BS AS,SENADORA POR LA PROVINCIA DE BUENOS AIRES,29828362.69,0.00,6575789.35,9764094.39,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-garcia-maria-teresa,María Teresa García,Diputados nacionales,Buenos Aires,GARCIA MARIA TERESA,c2df9aac1695ec55,revision_manual_identidad,2023,Anual,0,717359,HONORABLE CAMARA DE SENADORES PCIA BS AS,SENADORA POR LA PROVINCIA DE BUENOS AIRES,83415909.44,0.00,31018577.31,22568969.44,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-garcia-maria-teresa,María Teresa García,Diputados nacionales,Buenos Aires,GARCIA MARIA TERESA,c2df9aac1695ec55,revision_manual_identidad,2024,Anual,0,808756,HONORABLE CAMARA DE SENADORES PCIA BS AS,SENADORA POR LA PROVINCIA DE BUENOS AIRES,157691105.34,0.00,36839008.38,37436187.52,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-garcia-alvaro,Álvaro García,Diputados nacionales,Buenos Aires,GARCIA ALVARO,2cb302b8e2a70a23,identidad_confirmada_cruce_oficial,2018,Anual,0,583641,FONDO COMPENSADOR PARAJUBILADOS Y PENSIONADOS TELE,Sindico fondo compensador jubil y pens telefónicos,46823382.85,8100000.00,6078872.74,.30520.54,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-alvaro,Álvaro García,Diputados nacionales,Buenos Aires,GARCIA ALVARO,2cb302b8e2a70a23,identidad_confirmada_cruce_oficial,2019,Anual,0,583674,FONDO COMPENSADOR PARAJUBILADOS Y PENSIONADOS TELE,FONDO COMPENSADOR PARAJUBILADOS Y PENSIONADOS TELE,82656527.32,1500000.00,10391518.81,1269809.97,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-alvaro,Álvaro García,Diputados nacionales,Buenos Aires,GARCIA ALVARO,2cb302b8e2a70a23,identidad_confirmada_cruce_oficial,2020,Anual,0,583725,,,113283299.79,1500000.00,29870702.30,.838311.65,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-alvaro,Álvaro García,Diputados nacionales,Buenos Aires,GARCIA ALVARO,2cb302b8e2a70a23,identidad_confirmada_cruce_oficial,2021,Anual,0,583749,FONDO COMPENSADOR PARAJUBILADOS Y PENSIONADOS TELE,Sindico Fondo Compensador jubil y pens telefónicos,137002595.64,1500000.00,21347765.07,1107870.46,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-alvaro,Álvaro García,Diputados nacionales,Buenos Aires,GARCIA ALVARO,2cb302b8e2a70a23,identidad_confirmada_cruce_oficial,2022,Baja,0,604731,FONDO COMPENSADOR PARAJUBILADOS Y PENSIONADOS TELE,Síndico fondo compensador jubil y pens telefónicos,152099010.30,1500000.00,13356642.66,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-aresca-ignacio,Ignacio García Aresca,Diputados nacionales,Cordoba,GARCIA ARESCA IGNACIO JOSE,aa659cf476c022ff,identidad_confirmada_cruce_oficial,2021,Anual,0,610016,GARCIA ARESCA IGNACIO JOSE,DIPUTADO NACIONAL,65365753.10,109678800.00,1793128.74,14698063.95,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-aresca-ignacio,Ignacio García Aresca,Diputados nacionales,Cordoba,GARCIA ARESCA IGNACIO JOSE,aa659cf476c022ff,identidad_confirmada_cruce_oficial,2022,Anual,0,663765,GARCIA ARESCA IGNACIO JOSE,DIPUTADO NACIONAL,110817646.39,40000000.00,9180465.63,28249459.87,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garcia-aresca-ignacio,Ignacio García Aresca,Diputados nacionales,Cordoba,GARCIA ARESCA IGNACIO JOSE,aa659cf476c022ff,identidad_confirmada_cruce_oficial,2023,Anual,0,729773,GARCIA ARESCA IGNACIO JOSE,DIPUTADO NACIONAL,355440581.61,25000000.00,53947085.34,97216254.33,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garrido-jose-luis,José Luis Garrido,Diputados nacionales,Santa Cruz,GARRIDO JOSE LUIS,5a57ab293748e90e,identidad_confirmada_cruce_oficial,2023,Inicial,0,687973,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,106121691.81,0.00,0.00,0.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-garrido-jose-luis,José Luis Garrido,Diputados nacionales,Santa Cruz,GARRIDO JOSE LUIS,5a57ab293748e90e,identidad_confirmada_cruce_oficial,2024,Anual,0,798630,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,152217676.54,2853401.75,17340410.86,46733445.86,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-giampieri-antonela,Antonela Giampieri,Diputados nacionales,Ciudad De Buenos Aires,GIAMPIERI ANTONELA,0475183257f27009,revision_manual_identidad,2024,Anual,0,822771,,,116120070.00,0.00,10266250.00,25981534.58,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giordano-juan-carlos,Juan Carlos Giordano,Diputados nacionales,Buenos Aires,GIORDANO JUAN CARLOS,,revision_manual_identidad,2017,Anual,0,323493,GIORDANO JUAN CARLOS,ENCARGADO TITULAR REGISTRO AUTOMOTOR 1 CDA DE GÓME,5804755.37,18072890.00,0.00,11609480.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giordano-juan-carlos,Juan Carlos Giordano,Diputados nacionales,Buenos Aires,GIORDANO JUAN CARLOS,,revision_manual_identidad,2018,Anual,0,413575,,Diputado Nacional,159107.64,0.00,792.99,540084.87,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giordano-juan-carlos,Juan Carlos Giordano,Diputados nacionales,Buenos Aires,GIORDANO JUAN CARLOS,,revision_manual_identidad,2019,Anual,0,442276,GIORDANO JUAN CARLOS,ENCARGADO TITULAR REGISTRO AUTOMOTOR 1 CDA DE GÓME,11776952.48,20671810.00,2580477.24,14682370.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giordano-juan-carlos,Juan Carlos Giordano,Diputados nacionales,Buenos Aires,GIORDANO JUAN CARLOS,,revision_manual_identidad,2020,Anual,0,496958,GIORDANO JUAN CARLOS,ENCARGADO TITULAR REGISTRO AUTOMOTOR 1 CDA DE GÓME,18365013.07,13455990.00,1131669.19,1439152.34,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giordano-juan-carlos,Juan Carlos Giordano,Diputados nacionales,Buenos Aires,GIORDANO JUAN CARLOS,,revision_manual_identidad,2021,Anual,0,572205,GIORDANO JUAN CARLOS,ENCARGADO TITULAR REGISTRO AUTOMOTOR 1 CDA DE GÓME,22810927.95,13954410.00,2494678.88,2911274.67,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giordano-juan-carlos,Juan Carlos Giordano,Diputados nacionales,Buenos Aires,GIORDANO JUAN CARLOS,,revision_manual_identidad,2022,Anual,0,676920,,DIPUTADO NACIONAL,19892290.00,0.00,635086.50,2949476.12,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giordano-juan-carlos,Juan Carlos Giordano,Diputados nacionales,Buenos Aires,GIORDANO JUAN CARLOS,,revision_manual_identidad,2023,Anual,0,759388,GIORDANO JUAN CARLOS,ENCARGADO TITULAR REGISTRO AUTOMOTOR 1 CDA DE GÓME,117013262.35,135079610.00,41969192.98,95066010.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giordano-juan-carlos,Juan Carlos Giordano,Diputados nacionales,Buenos Aires,GIORDANO JUAN CARLOS,,revision_manual_identidad,2024,Anual,0,819796,,DIPUTADO NACIONAL,13321844.64,0.00,0.00,21924731.48,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,no · identidad pendiente
dip-giudici-silvana,Silvana Giudici,Diputados nacionales,Ciudad De Buenos Aires,GIUDICI SILVANA MYRIAM,1b88aa5e26d137bd,identidad_confirmada_cruce_oficial,2017,Anual,0,269037,ENTE NACIONAL DE COMUNICACIONES,SUBSECRETARIO ENTE NACIONAL DE COMUNICACIONES,982788.77,237600.00,0.00,1309430.80,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-giudici-silvana,Silvana Giudici,Diputados nacionales,Ciudad De Buenos Aires,GIUDICI SILVANA MYRIAM,1b88aa5e26d137bd,identidad_confirmada_cruce_oficial,2018,Anual,0,367679,ENTE NACIONAL DE COMUNICACIONES,Presidenta Ente Nacional de Comunicaciones,1359449.71,0.00,46666.03,1906356.83,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-giudici-silvana,Silvana Giudici,Diputados nacionales,Ciudad De Buenos Aires,GIUDICI SILVANA MYRIAM,1b88aa5e26d137bd,identidad_confirmada_cruce_oficial,2019,Baja,0,418802,ENTE NACIONAL DE COMUNICACIONES,Presidenta Ente Nacional de Comunicaciones,1870953.12,0.00,45104.32,3173967.79,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-giudici-silvana,Silvana Giudici,Diputados nacionales,Ciudad De Buenos Aires,GIUDICI SILVANA MYRIAM,1b88aa5e26d137bd,identidad_confirmada_cruce_oficial,2020,Anual,0,533191,ENTE NACIONAL DE COMUNICACIONES,Directora,3299684.51,0.00,43767.01,360021.26,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-giudici-silvana,Silvana Giudici,Diputados nacionales,Ciudad De Buenos Aires,GIUDICI SILVANA MYRIAM,1b88aa5e26d137bd,identidad_confirmada_cruce_oficial,2021,Anual,1,613818,ENTE NACIONAL DE COMUNICACIONES,DIRECTORA,10672394.43,0.00,6954950.39,30925200.00,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-giudici-silvana,Silvana Giudici,Diputados nacionales,Ciudad De Buenos Aires,GIUDICI SILVANA MYRIAM,1b88aa5e26d137bd,identidad_confirmada_cruce_oficial,2022,Anual,2,675835,ENTE NACIONAL DE COMUNICACIONES,Directora,18737516.06,0.00,6530454.32,9486300.77,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-giudici-silvana,Silvana Giudici,Diputados nacionales,Ciudad De Buenos Aires,GIUDICI SILVANA MYRIAM,1b88aa5e26d137bd,identidad_confirmada_cruce_oficial,2023,Anual,0,725977,ENTE NACIONAL DE COMUNICACIONES,DIRECTORA,50158297.68,12609020.00,18139161.83,30883498.58,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-giudici-silvana,Silvana Giudici,Diputados nacionales,Ciudad De Buenos Aires,GIUDICI SILVANA MYRIAM,1b88aa5e26d137bd,identidad_confirmada_cruce_oficial,2024,Anual,0,785360,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,Diputada nacional,101905165.53,0.00,48093578.97,39145276.38,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-glinski-jose,José Glinski,Diputados nacionales,Chubut,GLINSKI JOSE ALEJANDRO,be9972a4598d8ceb,identidad_confirmada_cruce_oficial,2020,Anual,0,604153,POLICIA DE SEGURIDAD AEROPORTUARIA,Director Nacional Policía de Seg. Aeroportuaria,5383176.44,1582835.26,438360.80,3021331.09,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-glinski-jose,José Glinski,Diputados nacionales,Chubut,GLINSKI JOSE ALEJANDRO,be9972a4598d8ceb,identidad_confirmada_cruce_oficial,2021,Anual,0,605170,POLICIA DE SEGURIDAD AEROPORTUARIA,Director Nacional Policía de Seg. Aeroportuaria,5638439.81,1214237.74,863479.02,3897109.27,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-glinski-jose,José Glinski,Diputados nacionales,Chubut,GLINSKI JOSE ALEJANDRO,be9972a4598d8ceb,identidad_confirmada_cruce_oficial,2022,Anual,0,682044,POLICIA DE SEGURIDAD AEROPORTUARIA,Director Nacional Policía de Seg. Aeroportuaria,7687164.30,2575993.20,1079913.37,7982409.65,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-glinski-jose,José Glinski,Diputados nacionales,Chubut,GLINSKI JOSE ALEJANDRO,be9972a4598d8ceb,identidad_confirmada_cruce_oficial,2023,Anual,0,736253,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,15016937.61,2402060.03,4435263.68,20775831.10,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
dip-glinski-jose,José Glinski,Diputados nacionales,Chubut,GLINSKI JOSE ALEJANDRO,be9972a4598d8ceb,identidad_confirmada_cruce_oficial,2024,Anual,0,787314,HONORABLE CAMARA DE DIPUTADOS DE LA NACION,DIPUTADO NACIONAL,32949239.97,24364226.43,2012370.94,43753469.05,https://datos.jus.gob.ar/dataset/declaraciones-juradas-patrimoniales-integrales,sí · identidad confirmada
