"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020103000"	"      Sector Privado no Financiero y Residentes en el Ext."	112921562227.0	166983764938.0	168316038888.0	173560269932.0	175854848912.0
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020103001"	"         Cuentas corrientes"	17053971396.00	22023624411.00	20736101811.00	20364407941.00	21003601148.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020103005"	"         Caja de ahorros"	51411187162.00	72356135461.00	68087242449.00	69350258579.00	70446460756.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020103010"	"         Plazo fijo e inversiones a plazo"	40769850179.00	68709336446.00	75259239383.00	79655332156.00	80135260780.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020103015"	"         Otros"	2060367411.00	2632801027.00	2832640574.00	2912480749.00	3123142863.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020103020"	"         Intereses y dif. cotiz. deveng. a pagar"	1626191772.00	1261874680.00	1400820951.00	1277796677.00	1146389260.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020103025"	"         Ajustes NIIF"	-5693.00	-7087.00	-6280.00	-6170.00	-5895.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020200000"	"   Otras Oblig.por Intermed. Financ."	13808577256.00	27232387736.00	27804129944.00	25732186332.00	27655744686.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020300000"	"   Obligaciones Diversas"	5763144964.00	8935238528.00	9679328893.00	10360234390.00	9132659224.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020400000"	"   Provisiones"	901117193.00	1052003872.00	938192444.00	974231411.00	1046888531.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020500000"	"   Obligaciones Subordinadas"	977971858.00	1371040410.00	915213646.00	926666448.00	946218726.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100020600000"	"   Partidas Pendientes de Imputación"	146866693.00	182222483.00	240706337.00	183708138.00	164262347.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100030000000"	"P A T R I M O N I O   N E T O"	51115917357.00	66284743691.00	72937156688.00	75244753220.00	77368794770.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100030100000"	"   Capital, Aportes, Reservas y ORI acumulado"	40175392566.00	63006650332.00	69925119495.00	72171275086.00	73784764566.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100030600000"	"   Resultados no asignados"	10940524791.00	3278093359.00	3012037193.00	3073478134.00	3584030204.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040000000"	"R D O S. I N T E G R A L E S  A C U M.  D E L  P E R I O D O"	7719338952.00	2893873449.00	643901373.00	1256567384.00	2070209168.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040100000"	"   Ingresos financieros"	90603227295.00	73978106716.00	20414259812.00	27737882518.00	35140303371.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040100005"	"      Por Intereses"	49242800987.00	53158158540.00	14346554836.00	19262426398.00	24315228538.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040100090"	"      Otros Ingresos Financieros"	41360426308.00	20819948176.00	6067704976.00	8475456120.00	10825074833.00
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040200000"	"   Egresos financieros"	-38139200444.0	-36471661574.0	-8639397030.00	-11413619100.0	-14058195583.0
"AA000"	"SISTEMA FINANCIERO"	"202605"	"100040200005"	"      Por Intereses"	-31019548945.0	-31018269400.0	-6934613291.00	-9176348312.00	-11320578308.0
