"00448"	"BANCO DINO S.A."	"202605"	"100040100000"	"   Ingresos financieros"	32125744.00	19105007.00	4543388.00	6330446.00	7975545.00
"00448"	"BANCO DINO S.A."	"202605"	"100040100005"	"      Por Intereses"	18288051.00	17133207.00	4288532.00	5751745.00	7118303.00
"00448"	"BANCO DINO S.A."	"202605"	"100040100090"	"      Otros Ingresos Financieros"	13837693.00	1971800.00	254856.00	578701.00	857242.00
"00448"	"BANCO DINO S.A."	"202605"	"100040200000"	"   Egresos financieros"	-24727756.00	-8126044.00	-1700306.00	-2242305.00	-2734333.00
"00448"	"BANCO DINO S.A."	"202605"	"100040200005"	"      Por Intereses"	-8340139.00	-7229023.00	-1450128.00	-1874466.00	-2272025.00
"00448"	"BANCO DINO S.A."	"202605"	"100040200090"	"      Otros Egresos Financieros"	-16387617.00	-897021.00	-250178.00	-367839.00	-462308.00
"00448"	"BANCO DINO S.A."	"202605"	"100040300000"	"   Cargo por incobrabilidad"	-136349.00	-1039567.00	-301950.00	-483467.00	-549789.00
"00448"	"BANCO DINO S.A."	"202605"	"100040400000"	"   Ingresos por servicios"	1719854.00	2586736.00	898960.00	1218062.00	1462761.00
"00448"	"BANCO DINO S.A."	"202605"	"100040500000"	"   Egresos por servicios"	-1137203.00	-1890938.00	-607825.00	-822486.00	-1019750.00
"00448"	"BANCO DINO S.A."	"202605"	"100040700000"	"   Gastos de administración"	-4169962.00	-5110974.00	-1300653.00	-1792823.00	-2274687.00
"00448"	"BANCO DINO S.A."	"202605"	"100040800000"	"   Créditos recuperados y previsiones desafectadas"	8996.00	107478.00	18241.00	19122.00	34872.00
"00448"	"BANCO DINO S.A."	"202605"	"100041200000"	"   Resultado monetario"	-10769212.00	-4481945.00	-1851958.00	-2880661.00	-3546001.00
"00448"	"BANCO DINO S.A."	"202605"	"100041300000"	"   Otros"	-479933.00	-157478.00	-9202.00	-4485.00	-4987.00
"00448"	"BANCO DINO S.A."	"202605"	"100041400000"	"   Impuesto a las ganancias"	-85783.00	-66046.00	8549.00	-8549.00	-8549.00
"00448"	"BANCO DINO S.A."	"202605"	"100050000000"	"PARTIDAS FUERA DE BALANCE"	0.00	0.00	0.00	0.00	0.00
"00448"	"BANCO DINO S.A."	"202605"	"100050100000"	"   Créditos irrecuperables en partidas fuera del balance"	70530.00	81459.00	87526.00	91666.00	94905.00
"00448"	"BANCO DINO S.A."	"202605"	"100050200000"	"   Contingentes acreedoras"	1209022.00	3471904.00	4376030.00	4362310.00	4548875.00
"00448"	"BANCO DINO S.A."	"202605"	"100050300000"	"   De Control acreedoras"	497.00	1704797.00	3438905.00	1800697.00	5094652.00
"00448"	"BANCO DINO S.A."	"202605"	"100050600000"	"   Contingentes deudoras"	4553672.00	17944382.00	12347645.00	12310114.00	13247273.00
"00448"	"BANCO DINO S.A."	"202605"	"100050700000"	"   De Control deudoras"	9770084.00	13239791.00	23998368.00	26551695.00	27305985.00
