date,households_pct,historical_mean_pre_shock_pct,excess_pp,positive_excess_pp,cumulative_excess_pp_month,post_shock
2016-05-01,2.6011341887989183,3.375627706031763,-0.7744935172328447,0.0,-0.7744935172328447,no
2016-06-01,2.685999032363439,3.375627706031763,-0.6896286736683241,0.0,-1.4641221909011688,no
2016-07-01,2.7386234509318834,3.375627706031763,-0.6370042550998796,0.0,-2.1011264460010484,no
2016-08-01,2.7581984457924396,3.375627706031763,-0.6174292602393234,0.0,-2.718555706240372,no
2016-09-01,2.7146188108351192,3.375627706031763,-0.6610088951966437,0.0,-3.3795646014370155,no
2016-10-01,2.737917047510665,3.375627706031763,-0.6377106585210979,0.0,-4.017275259958113,no
2016-11-01,2.6648850661773626,3.375627706031763,-0.7107426398544003,0.0,-4.728017899812514,no
2016-12-01,2.661412207478062,3.375627706031763,-0.7142154985537008,0.0,-5.442233398366215,no
2017-01-01,2.769877351818748,3.375627706031763,-0.6057503542130149,0.0,-6.0479837525792295,no
2017-02-01,2.8516121529688667,3.375627706031763,-0.5240155530628963,0.0,-6.571999305642126,no
2017-03-01,2.8926331337325006,3.375627706031763,-0.48299457229926235,0.0,-7.0549938779413885,no
2017-04-01,3.01626354338211,3.375627706031763,-0.3593641626496531,0.0,-7.414358040591042,no
2017-05-01,3.094073257281972,3.375627706031763,-0.28155444874979096,0.0,-7.695912489340833,no
2017-06-01,3.21871819428631,3.375627706031763,-0.15690951174545287,0.0,-7.8528220010862855,no
2017-07-01,3.0475143935540405,3.375627706031763,-0.32811331247772246,0.0,-8.180935313564008,no
2017-08-01,3.018126870578127,3.375627706031763,-0.357500835453636,0.0,-8.538436149017645,no
2017-09-01,2.9160638938831878,3.375627706031763,-0.4595638121485752,0.0,-8.99799996116622,no
2017-10-01,2.924944555412224,3.375627706031763,-0.4506831506195388,0.0,-9.448683111785758,no
2017-11-01,2.930706257444133,3.375627706031763,-0.44492144858763005,0.0,-9.893604560373388,no
2017-12-01,2.8962838264187205,3.375627706031763,-0.4793438796130425,0.0,-10.37294843998643,no
2018-01-01,2.985778166670023,3.375627706031763,-0.38984953936174005,0.0,-10.762797979348171,no
2018-02-01,3.0301371424266055,3.375627706031763,-0.3454905636051575,0.0,-11.108288542953328,no
2018-03-01,3.0657177234311233,3.375627706031763,-0.30990998260063973,0.0,-11.418198525553969,no
2018-04-01,3.1647728718013823,3.375627706031763,-0.21085483423038065,0.0,-11.629053359784349,no
2018-05-01,3.3826657443249224,3.375627706031763,0.00703803829315941,0.00703803829315941,-11.62201532149119,no
2018-06-01,3.360946327060378,3.375627706031763,-0.014681378971384884,0.0,-11.636696700462576,no
2018-07-01,3.4838012541900296,3.375627706031763,0.10817354815826663,0.10817354815826663,-11.52852315230431,no
2018-08-01,3.5404208747261716,3.375627706031763,0.16479316869440863,0.16479316869440863,-11.3637299836099,no
2018-09-01,3.656895548894118,3.375627706031763,0.2812678428623552,0.2812678428623552,-11.082462140747545,no
2018-10-01,3.775140404619422,3.375627706031763,0.3995126985876589,0.3995126985876589,-10.682949442159886,no
2018-11-01,3.9105759170094774,3.375627706031763,0.5349482109777144,0.5349482109777144,-10.148001231182171,no
2018-12-01,4.034129825217144,3.375627706031763,0.6585021191853806,0.6585021191853806,-9.48949911199679,no
2019-01-01,4.230076407526471,3.375627706031763,0.8544487014947078,0.8544487014947078,-8.635050410502084,no
2019-02-01,4.4407092987326555,3.375627706031763,1.0650815927008925,1.0650815927008925,-7.5699688178011915,no
2019-03-01,4.5054284891492555,3.375627706031763,1.1298007831174925,1.1298007831174925,-6.440168034683699,no
2019-04-01,4.643704112098171,3.375627706031763,1.2680764060664083,1.2680764060664083,-5.1720916286172915,no
2019-05-01,4.872724091964989,3.375627706031763,1.4970963859332262,1.4970963859332262,-3.6749952426840653,no
2019-06-01,4.922307345287892,3.375627706031763,1.5466796392561286,1.5466796392561286,-2.1283156034279367,no
2019-07-01,4.8231595686246616,3.375627706031763,1.4475318625928986,1.4475318625928986,-0.6807837408350381,no
2019-08-01,4.82700309648606,3.375627706031763,1.4513753904542974,1.4513753904542974,0.7705916496192593,no
2019-09-01,4.594067395135245,3.375627706031763,1.2184396891034823,1.2184396891034823,1.9890313387227416,no
2019-10-01,4.409240305203581,3.375627706031763,1.0336125991718181,1.0336125991718181,3.0226439378945598,no
2019-11-01,4.413107275962689,3.375627706031763,1.0374795699309263,1.0374795699309263,4.060123507825486,no
2019-12-01,4.17087517421628,3.375627706031763,0.7952474681845172,0.7952474681845172,4.855370976010002,no
2020-01-01,4.2051981388263036,3.375627706031763,0.8295704327945406,0.8295704327945406,5.6849414088045425,no
2020-02-01,4.307221222345747,3.375627706031763,0.9315935163139843,0.9315935163139843,6.616534925118527,no
2020-03-01,3.03173531811056,3.375627706031763,-0.343892387921203,0.0,6.272642537197324,no
2020-04-01,3.113332707437224,3.375627706031763,-0.26229499859453886,0.0,6.010347538602785,no
2020-05-01,3.1096419021665875,3.375627706031763,-0.26598580386517545,0.0,5.744361734737609,no
2020-06-01,3.0404111489624195,3.375627706031763,-0.3352165570693435,0.0,5.4091451776682655,no
2020-07-01,3.1084386397390595,3.375627706031763,-0.26718906629270345,0.0,5.141956111375562,no
2020-08-01,3.0239075251898897,3.375627706031763,-0.3517201808418733,0.0,4.790235930533688,no
2020-09-01,2.7136229203062086,3.375627706031763,-0.6620047857255544,0.0,4.128231144808134,no
2020-10-01,2.427568254955136,3.375627706031763,-0.9480594510766269,0.0,3.180171693731507,no
2020-11-01,2.206355073574123,3.375627706031763,-1.16927263245764,0.0,2.010899061273867,no
2020-12-01,1.8970464873988007,3.375627706031763,-1.4785812186329623,0.0,0.5323178426409048,no
2021-01-01,1.8086221177421817,3.375627706031763,-1.5670055882895813,0.0,-1.0346877456486765,no
2021-02-01,1.7022599235925684,3.375627706031763,-1.6733677824391946,0.0,-2.708055528087871,no
2021-03-01,1.9916861884676267,3.375627706031763,-1.3839415175641363,0.0,-4.091997045652008,no
2021-04-01,2.5668657503135113,3.375627706031763,-0.8087619557182517,0.0,-4.900759001370259,no
2021-05-01,2.9432098845930983,3.375627706031763,-0.4324178214386647,0.0,-5.333176822808924,no
2021-06-01,4.119675724104883,3.375627706031763,0.7440480180731197,0.7440480180731197,-4.589128804735804,no
2021-07-01,5.057665768331383,3.375627706031763,1.6820380622996196,1.6820380622996196,-2.9070907424361843,no
2021-08-01,5.05465486839241,3.375627706031763,1.6790271623606468,1.6790271623606468,-1.2280635800755375,no
2021-09-01,4.761181804979822,3.375627706031763,1.385554098948059,1.385554098948059,0.15749051887252152,no
2021-10-01,4.657056618777949,3.375627706031763,1.2814289127461858,1.2814289127461858,1.4389194316187073,no
2021-11-01,4.299468213482736,3.375627706031763,0.9238405074509726,0.9238405074509726,2.36275993906968,no
2021-12-01,4.177217710117682,3.375627706031763,0.8015900040859187,0.8015900040859187,3.1643499431555986,no
2022-01-01,4.069049835844999,3.375627706031763,0.6934221298132361,0.6934221298132361,3.8577720729688347,no
2022-02-01,3.9172711865189385,3.375627706031763,0.5416434804871755,0.5416434804871755,4.39941555345601,no
2022-03-01,3.7293710488231198,3.375627706031763,0.3537433427913568,0.3537433427913568,4.753158896247367,no
2022-04-01,3.5199358254509447,3.375627706031763,0.14430811941918176,0.14430811941918176,4.897467015666549,no
2022-05-01,3.332981359646424,3.375627706031763,-0.04264634638533904,0.0,4.85482066928121,no
2022-06-01,3.2290583527905556,3.375627706031763,-0.14656935324120735,0.0,4.708251316040003,no
2022-07-01,3.221108005749903,3.375627706031763,-0.15451970028186013,0.0,4.553731615758142,no
2022-08-01,3.1202578947151838,3.375627706031763,-0.2553698113165792,0.0,4.298361804441563,no
2022-09-01,3.016411153621276,3.375627706031763,-0.3592165524104871,0.0,3.939145252031076,no
2022-10-01,3.01582756575188,3.375627706031763,-0.35980014027988316,0.0,3.5793451117511927,no
2022-11-01,2.8621368090415658,3.375627706031763,-0.5134908969901972,0.0,3.0658542147609955,no
2022-12-01,3.0362601517414314,3.375627706031763,-0.3393675542903316,0.0,2.726486660470664,no
2023-01-01,3.1247847463064553,3.375627706031763,-0.2508429597253077,0.0,2.4756437007453562,no
2023-02-01,3.14537710310306,3.375627706031763,-0.2302506029287028,0.0,2.2453930978166534,no
2023-03-01,3.2749905634025076,3.375627706031763,-0.10063714262925538,0.0,2.144755955187398,no
2023-04-01,3.262343355144109,3.375627706031763,-0.1132843508876542,0.0,2.031471604299744,no
2023-05-01,3.1990837747193828,3.375627706031763,-0.17654393131238022,0.0,1.8549276729873636,no
2023-06-01,3.3125550941849187,3.375627706031763,-0.06307261184684432,0.0,1.7918550611405193,no
2023-07-01,3.3199196616400575,3.375627706031763,-0.055708044391705513,0.0,1.7361470167488138,no
2023-08-01,3.1406388407768207,3.375627706031763,-0.23498886525494234,0.0,1.5011581514938714,no
2023-09-01,3.083761541268544,3.375627706031763,-0.2918661647632188,0.0,1.2092919867306526,no
2023-10-01,2.846938807800363,3.375627706031763,-0.5286888982314002,0.0,0.6806030884992524,no
2023-11-01,2.6950246175325243,3.375627706031763,-0.6806030884992387,0.0,1.3766765505351941e-14,no
2023-12-01,2.784692843264294,3.375627706031763,-0.5909348627674689,0.0,-0.5909348627674551,yes
2024-01-01,2.6996760221946174,3.375627706031763,-0.6759516838371455,0.0,-1.2668865466046006,yes
2024-02-01,2.605121098735076,3.375627706031763,-0.7705066072966869,0.0,-2.0373931539012875,yes
2024-03-01,2.6524153176309193,3.375627706031763,-0.7232123884008437,0.0,-2.760605542302131,yes
2024-04-01,2.5892186333058107,3.375627706031763,-0.7864090727259523,0.0,-3.5470146150280835,yes
2024-05-01,2.7587009632315804,3.375627706031763,-0.6169267428001826,0.0,-4.163941357828266,yes
2024-06-01,2.786364688776409,3.375627706031763,-0.5892630172553539,0.0,-4.7532043750836195,yes
2024-07-01,2.672201214095846,3.375627706031763,-0.7034264919359168,0.0,-5.456630867019536,yes
2024-08-01,2.6624173216648614,3.375627706031763,-0.7132103843669015,0.0,-6.169841251386437,yes
2024-09-01,2.63540936430396,3.375627706031763,-0.740218341727803,0.0,-6.91005959311424,yes
2024-10-01,2.489310113996647,3.375627706031763,-0.8863175920351161,0.0,-7.796377185149356,yes
2024-11-01,2.5245236321711517,3.375627706031763,-0.8511040738606113,0.0,-8.647481259009968,yes
2024-12-01,2.5534667508354887,3.375627706031763,-0.8221609551962743,0.0,-9.469642214206242,yes
2025-01-01,2.6641852829108985,3.375627706031763,-0.7114424231208645,0.0,-10.181084637327107,yes
2025-02-01,2.9392389465918027,3.375627706031763,-0.43638875943996025,0.0,-10.617473396767068,yes
2025-03-01,3.256401130827736,3.375627706031763,-0.11922657520402691,0.0,-10.736699971971095,yes
2025-04-01,3.6649595098608496,3.375627706031763,0.28933180382908663,0.28933180382908663,-10.44736816814201,yes
2025-05-01,4.458750663201229,3.375627706031763,1.0831229571694663,1.0831229571694663,-9.364245210972543,yes
2025-06-01,5.128268028903158,3.375627706031763,1.7526403228713954,1.7526403228713954,-7.611604888101148,yes
2025-07-01,5.6486888742703,3.375627706031763,2.2730611682385367,2.2730611682385367,-5.338543719862612,yes
2025-08-01,6.6005613079305885,3.375627706031763,3.2249336018988255,3.2249336018988255,-2.1136101179637863,yes
2025-09-01,7.277163079351115,3.375627706031763,3.901535373319352,3.901535373319352,1.7879252553555656,yes
2025-10-01,7.75652282249225,3.375627706031763,4.380895116460486,4.380895116460486,6.168820371816052,yes
2025-11-01,8.822416332564705,3.375627706031763,5.446788626532943,5.446788626532943,11.615608998348995,yes
2025-12-01,9.333065842263723,3.375627706031763,5.957438136231961,5.957438136231961,17.573047134580953,yes
2026-01-01,10.606166918361483,3.375627706031763,7.23053921232972,7.23053921232972,24.803586346910674,yes
2026-02-01,11.22059965886106,3.375627706031763,7.844971952829297,7.844971952829297,32.648558299739975,yes
2026-03-01,11.635652895157937,3.375627706031763,8.260025189126175,8.260025189126175,40.90858348886615,yes
2026-04-01,12.090258471830438,3.375627706031763,8.714630765798676,8.714630765798676,49.62321425466482,yes
2026-05-01,12.795302382570279,3.375627706031763,9.419674676538516,9.419674676538516,59.042888931203336,yes
