"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020103000"	"      Sector Privado no Financiero y Residentes en el Ext."	52952798157.00	112921562227.0	150989264844.0	157227755540.0	166983145115.0
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020103001"	"         Cuentas corrientes"	9390215000.00	17053971396.00	17158723596.00	19003755828.00	22023624411.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020103005"	"         Caja de ahorros"	25598517067.00	51411187162.00	67110297216.00	69979388395.00	72356135235.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020103010"	"         Plazo fijo e inversiones a plazo"	15559905369.00	40769850179.00	62618200354.00	64002030409.00	68709336446.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020103015"	"         Otros"	1029045150.00	2060367411.00	2440703493.00	2698459648.00	2632801027.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020103020"	"         Intereses y dif. cotiz. deveng. a pagar"	1375117604.00	1626191772.00	1661348573.00	1544127842.00	1261255083.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020103025"	"         Ajustes NIIF"	-2033.00	-5693.00	-8388.00	-6582.00	-7087.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020200000"	"   Otras Oblig.por Intermed. Financ."	5910273984.00	13808577256.00	25297199317.00	25586908965.00	27226055818.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020300000"	"   Obligaciones Diversas"	5250540385.00	5763144964.00	9010163996.00	9159703438.00	8939700835.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020400000"	"   Provisiones"	318315237.00	901117193.00	997686332.00	1033839274.00	1047984532.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020500000"	"   Obligaciones Subordinadas"	762309564.00	977971858.00	1358434158.00	1353714573.00	1371040410.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100020600000"	"   Partidas Pendientes de Imputación"	34146998.00	146866693.00	141777118.00	145188593.00	182222483.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100030000000"	"P A T R I M O N I O   N E T O"	22349476074.00	51115917357.00	62862040317.00	64319379428.00	66287235718.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100030100000"	"   Capital, Aportes, Reservas y ORI acumulado"	17291150373.00	40175392566.00	59450513676.00	61281566013.00	63003495773.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100030600000"	"   Resultados no asignados"	5058325701.00	10940524791.00	3411526641.00	3037813415.00	3283739945.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040000000"	"R D O S. I N T E G R A L E S  A C U M.  D E L  P E R I O D O"	5300705371.00	7719338952.00	2679640189.00	2788827784.00	2896365539.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040100000"	"   Ingresos financieros"	62607485917.00	90603227295.00	58224603170.00	65754211392.00	73974271506.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040100005"	"      Por Intereses"	40938448131.00	49242800987.00	41175313646.00	46979845872.00	53152854192.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040100090"	"      Otros Ingresos Financieros"	21669037786.00	41360426308.00	17049289524.00	18774365520.00	20821417314.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040200000"	"   Egresos financieros"	-35635197332.0	-38139200444.0	-29072859384.0	-32954108519.0	-36465989656.0
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040200005"	"      Por Intereses"	-31653123817.0	-31019548945.0	-24663324586.0	-28041794381.0	-31017327753.0
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040200090"	"      Otros Egresos Financieros"	-3982073515.00	-7119651499.00	-4409534798.00	-4912314138.00	-5448661903.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040300000"	"   Cargo por incobrabilidad"	-1078755195.00	-2253228776.00	-5679690628.00	-6909371999.00	-7962081488.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040400000"	"   Ingresos por servicios"	2921575205.00	6053991514.00	7226785019.00	8119777528.00	9166406588.00
"AA000"	"SISTEMA FINANCIERO"	"202512"	"100040500000"	"   Egresos por servicios"	-1696979760.00	-3730834747.00	-4007327291.00	-4515148634.00	-5090034689.00
